,0,1
3532,nm0000328,"Vegas Movie Awards, Honorable Mention"
3533,nm0727850,
3534,nm0000438,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
3535,nm0000438,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
3536,nm0000438,"Critics Choice Awards, Critics Choice Award"
3537,nm0000438,"Sitges - Catalonian International Film Festival, Honorary Grand Prize"
3538,nm0000438,"Golden Globes, USA, Golden Globe"
3539,nm0000438,"Golden Globes, USA, Golden Globe"
3540,nm0000438,"National Board of Review, USA, NBR Award"
3541,nm0000438,"National Society of Film Critics Awards, USA, NSFC Award"
3542,nm0000438,"San Francisco International Film Festival, Peter J. Owens Award"
3543,nm0000438,"Santa Barbara International Film Festival, Kirk Douglas Award for Excellence in Film"
3544,nm0000438,"Southeastern Film Critics Association Awards, SEFCA Award"
3545,nm0000438,"Southeastern Film Critics Association Awards, SEFCA Award"
3546,nm0000438,"Toronto Film Critics Association Awards, TFCA Award"
3547,nm0000438,"Valladolid International Film Festival, Best Actor"
3548,nm0000438,"Walk of Fame, Star on the Walk of Fame"
3549,nm0000438,"Boston Film Festival, Festival Prize"
3550,nm0000438,"Western Heritage Awards, Bronze Wrangler"
3551,nm0000438,"Western Heritage Awards, Bronze Wrangler"
3552,nm0000438,"Las Palmas Film Festival, Honorary Lady Harimaguada"
3553,nm0000438,"Character and Morality in Entertainment Awards, Camie"
3554,nm0000438,"Online Film & Television Association, OFTA Television Award"
3555,nm0000438,"Women's Image Network Awards, WIN Award"
3556,nm0000438,"Awards Circuit Community Awards, ACCA TV"
3557,nm0000438,"Awards Circuit Community Awards, ACCA"
3558,nm0000438,"Italian Online Movie Awards (IOMA), IOMA"
3559,nm0000438,"Gold Derby Awards, Gold Derby Film Award"
3560,nm0001315,"Academy Awards, USA, Oscar"
3561,nm0001315,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
3562,nm0001315,"Boston Society of Film Critics Awards, BSFC Award"
3563,nm0001315,"National Board of Review, USA, NBR Award"
3564,nm0001315,"New York Film Critics Circle Awards, NYFCC Award"
3565,nm0001315,"Western Heritage Awards, Bronze Wrangler"
3566,nm0001315,"Seattle Film Critics Awards, Seattle Film Critics Award"
3567,nm0001315,"Central Ohio Film Critics Association, COFCA Award"
3568,nm0001315,"Fright Meter Awards, Fright Meter Award"
3569,nm0001315,"Women's Image Network Awards, WIN Award"
3570,nm0001315,"Gold Derby Awards, Gold Derby TV Award"
3571,nm0461446,"Boston Film Festival, Festival Prize"
3572,nm0461446,"Western Heritage Awards, Bronze Wrangler"
3573,nm0716452,
3574,nm0001368,"Ft. Lauderdale International Film Festival, Career Achievement Award"
3575,nm0001368,"Satellite Awards, Golden Satellite Award"
3576,nm0001368,"Sci-Fi Universe Magazine, USA, Universe Reader's Choice Award"
3577,nm0001368,"Action on Film International Film Festival, USA, AOF/WAB Award"
3578,nm0002101,"ShoWest Convention, USA, ShoWest Award"
3579,nm0002101,"WIND International Film Festival, Jury Award"
3580,nm0000739,"Acapulco Black Film Festival, Career Achievement Award"
3581,nm0000739,"Primetime Emmy Awards, Primetime Emmy"
3582,nm0000739,"Primetime Emmy Awards, Primetime Emmy"
3583,nm0000739,"Primetime Emmy Awards, Governor's Award"
3584,nm0000739,"Golden Apple Awards, Golden Apple"
3585,nm0000739,"Golden Globes, USA, Golden Globe"
3586,nm0000739,"Image Awards (NAACP), Image Award"
3587,nm0000739,"PGA Awards, Vision Award"
3588,nm0000739,"Walk of Fame, Star on the Walk of Fame"
3589,nm0000739,"Online Film & Television Association, OFTA TV Hall of Fame"
3590,nm0000739,"The Kennedy Center Honors, Kennedy Center Honors"
3591,nm0000739,"Black Reel Awards for Television, Black Reel"
3592,nm0000739,"Black Reel Awards for Television, Black Reel"
3593,nm0000739,"Essence Black Women in Hollywood, Honoree"
3594,nm0712675,"Grammy Awards, Grammy"
3595,nm0712675,"Temecula Valley International Film Festival, Lifetime Achievement Award"
3596,nm0712675,"Walk of Fame, Star on the Walk of Fame"
3597,nm0712675,"American Music Awards, American Music Award"
3598,nm0712675,"American Music Awards, American Music Award"
3599,nm0000125,"Academy Awards, USA, Oscar"
3600,nm0000125,"Academy of Science Fiction, Fantasy & Horror Films, USA, Lifetime Achievement Award"
3601,nm0000125,"American Film Institute, USA, Life Achievement Award"
3602,nm0000125,"Bambi Awards, Bambi"
3603,nm0000125,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
3604,nm0000125,"BAFTA Awards, Academy Fellowship"
3605,nm0000125,"BAFTA Awards, BAFTA Film Award"
3606,nm0000125,"Christopher Awards, Christopher Award"
3607,nm0000125,"David di Donatello Awards, Special David"
3608,nm0000125,"European Film Awards, Lifetime Achievement Award"
3609,nm0000125,"European Film Awards, EFA People's Choice Award"
3610,nm0000125,"Film Society of Lincoln Center, Gala Tribute"
3611,nm0000125,"German Film Awards, Film Award in Gold"
3612,nm0000125,"Golden Globes, USA, Cecil B. DeMille Award"
3613,nm0000125,"Golden Globes, USA, Golden Globe"
3614,nm0000125,"Golden Globes, USA, Henrietta Award"
3615,nm0000125,"Hasty Pudding Theatricals, USA, Man of the Year"
3616,nm0000125,"Kansas City Film Critics Circle Awards, KCFCC Award"
3617,nm0000125,"Karlovy Vary International Film Festival, Special Prize for Outstanding Contribution to World Cinema"
3618,nm0000125,"Laurel Awards, Golden Laurel"
3619,nm0000125,"London Critics Circle Film Awards, ALFS Award"
3620,nm0000125,"MTV Movie + TV Awards, MTV Movie Award"
3621,nm0000125,"National Board of Review, USA, Career Achievement Award"
3622,nm0000125,"National Board of Review, USA, NBR Award"
3623,nm0000125,"Palm Springs International Film Festival, Lifetime Achievement Award"
3624,nm0000125,"ShoWest Convention, USA, Lifetime Achievement Award"
3625,nm0000125,"ShoWest Convention, USA, Special Award"
3626,nm0000125,"Telegatto, Italy, Telegatto"
3627,nm0000125,"Rome Film Fest, Golden Marc'Aurelio Acting Award"
3628,nm0000125,"Jupiter Award, Jupiter Award"
3629,nm0000125,"Jupiter Award, Jupiter Award"
3630,nm0000125,"CinEuphoria Awards, CinEuphoria"
3631,nm0000125,"Online Film & Television Association, OFTA Film Hall of Fame"
3632,nm0000125,"Online Film & Television Association, OFTA Film Hall of Fame"
3633,nm0000125,"Online Film & Television Association, OFTA Film Award"
3634,nm0000125,"Order of Arts and Letters, France, Commander of the Order of Arts and Letters"
3635,nm0000125,"The Kennedy Center Honors, Kennedy Center Honors"
3636,nm0114532,"Satellite Awards, Special Achievement Award"
3637,nm0114532,"Las Vegas Film Critics Society Awards, Sierra Award"
3638,nm0114532,"Young Artist Awards, Young Artist Award"
3639,nm0114532,"Phoenix Film Critics Society Awards, PFCS Award"
3640,nm0000719,
3641,nm0001593,"Academy Awards, USA, Oscar"
3642,nm0001593,"Film Critics Circle of Australia Awards, FCCA Award"
3643,nm0001593,"Golden Globes, USA, Golden Globe"
3644,nm0001593,"Satellite Awards, Special Achievement Award"
3645,nm0001593,"Satellite Awards, Satellite Award"
3646,nm0001593,"Gotham Awards, Gotham Independent Film Award"
3647,nm0001593,"London Critics Circle Film Awards, ALFS Award"
3648,nm0001593,"Los Angeles Film Critics Association Awards, LAFCA Award"
3649,nm0001593,"Screamfest, Audience Award"
3650,nm0001593,"International Cinephile Society Awards, ICS Award"
3651,nm0001593,"Scream Awards, Scream Award"
3652,nm0001593,"Scream Awards, Scream Award"
3653,nm0001593,"Online Film & Television Association, OFTA Television Award"
3654,nm0001593,"Village Voice Film Poll, VVFP Award"
3655,nm0001593,"Women's Image Network Awards, WIN Award"
3656,nm0001593,"Awards Circuit Community Awards, ACCA"
3657,nm0193661,"Irish Film and Television Awards, IFTA Award"
3658,nm0193661,"Royal Television Society, UK, RTS Television Award"
3659,nm0193661,"Clarence Derwent Awards, Clarence Derwent Award"
3660,nm0000554,"Film Critics Circle of Australia Awards, FCCA Award"
3661,nm0000554,"Australian Movie Convention, AIMC Lifetime Achievement Award"
3662,nm0000554,"Sitges - Catalonian International Film Festival, Grand Honorary Award"
3663,nm0000554,"Ft. Lauderdale International Film Festival, Jury Award"
3664,nm0000554,"Logie Awards, Silver Logie"
3665,nm0000554,"New Zealand Screen Awards, New Zealand Screen Award"
3666,nm0000554,"New Zealand Film and TV Awards (II), Film Award"
3667,nm0000554,"Film Club's The Lost Weekend, Lost Weekend Award"
3668,nm0000554,"Australian Film Critics Association Awards, AFCA Award"
3669,nm0000554,"Australian Film Critics Association Awards, AFCA Award"
3670,nm0000554,"Australian Academy of Cinema and Television Arts (AACTA) Awards, Longford Lyell Award"
3671,nm0000554,"The Equity Ensemble Awards, Equity New Zealand Lifetime Achievement Award"
3672,nm0628563,"London Film Festival, FIPRESCI Prize"
3673,nm0628563,"SXSW Film Festival, Audience Award"
3674,nm0628563,"Thessaloniki Film Festival, Best Screenplay"
3675,nm0628563,"Monaco Charity Film Festival, Festival Award"
3676,nm0628563,"Champs-Élysées Film Festival, Audience Award"
3677,nm0628563,"Champs-Élysées Film Festival, Mention spéciale du Jury"
3678,nm0628563,"Montclair Film Festival (MFF), Audience Award"
3679,nm0628563,"Jameson CineFest - Miskolc International Film Festival, Emeric Pressburger Prize"
3680,nm0126284,"Film Critics Circle of Australia Awards, FCCA Award"
3681,nm0126284,"Australian Film Institute, AFI International Award"
3682,nm0126284,"MTV Movie + TV Awards, MTV Movie Award"
3683,nm0126284,"MTV Movie + TV Awards, MTV Movie Award"
3684,nm0126284,"Venice Film Festival, Volpi Cup"
3685,nm0126284,"Women in Film Crystal Awards, Face of the Future"
3686,nm0126284,"Fangoria Chainsaw Awards, Chainsaw Award"
3687,nm0126284,"Monte-Carlo Comedy Film Festival, Jury Prize"
3688,nm0126284,"CinemaCon, USA, CinemaCon Award"
3689,nm0126284,"IGN Summer Movie Awards, IGN Award"
3690,nm0126284,"Utah Film Critics Association Awards, UFCA Award"
3691,nm0126284,"Australian Film Critics Association Awards, AFCA Award"
3692,nm0126284,"Australian Academy of Cinema and Television Arts (AACTA) Awards, Trailblazer Award"
3693,nm0126284,"Australian Academy of Cinema and Television Arts (AACTA) Awards, AACTA Award"
3694,nm0126284,"Overcome Film Festival, Jury Prize"
3695,nm0687625,"Black Reel Awards, Black Reel"
3696,nm0687625,"The Short Film Awards, SOFIE"
3697,nm0005024,"Acapulco Black Film Festival, Hollywood Award"
3698,nm0005024,"Acapulco Black Film Festival, Hollywood Award"
3699,nm0005024,"BET Awards, BET Award"
3700,nm0005024,"BET Awards, BET Award"
3701,nm0005024,"Critics Choice Awards, Critics Choice Award"
3702,nm0005024,"Critics Choice Awards, Critics Choice Award"
3703,nm0005024,"Florida Film Critics Circle Awards, Pauline Kael Breakout Award"
3704,nm0005024,"Satellite Awards, Satellite Award"
3705,nm0005024,"Hollywood Film Awards, Hollywood Film Award"
3706,nm0005024,"Image Awards (NAACP), Image Award"
3707,nm0005024,"Los Angeles Film Critics Association Awards, New Generation Award"
3708,nm0005024,"National Board of Review, USA, NBR Award"
3709,nm0005024,"National Board of Review, USA, NBR Award"
3710,nm0005024,"Palm Springs International Film Festival, Rising Star Award"
3711,nm0005024,"Screen Actors Guild Awards, Actor"
3712,nm0005024,"Walk of Fame, Star on the Walk of Fame"
3713,nm0005024,"Vancouver Film Critics Circle, VFCC Award"
3714,nm0005024,"Black Reel Awards, Black Reel"
3715,nm0005024,"Black Reel Awards, Black Reel"
3716,nm0005024,"Black Reel Awards, Black Reel"
3717,nm0005024,"Phoenix Film Critics Society Awards, PFCS Award"
3718,nm0005024,"Austin Film Critics Association, Breakthrough Artist Award"
3719,nm0005024,"Washington DC Area Film Critics Association Awards, WAFCA Award"
3720,nm0005024,"Black Movie Awards, Black Movie Award"
3721,nm0005024,"Hollywood Reel Independent Film Festival, Best Actor"
3722,nm0005024,"New York Film Critics, Online, NYFCO Award"
3723,nm0005024,"African-American Film Critics Association (AAFCA), AAFCA Award"
3724,nm0005024,"Online Film & Television Association, OFTA Film Award"
3725,nm0005024,"Awards Circuit Community Awards, ACCA"
3726,nm0005024,"Gold Derby Awards, Gold Derby Film Award"
3727,nm0005024,"Rome International Movie Awards, February Award"
3728,nm0005024,"Rome International Movie Awards, February Award"
3729,nm0427793,
3730,nm0671922,
3731,nm0001246,"Boston Society of Film Critics Awards, BSFC Award"
3732,nm0001246,"Film Independent Spirit Awards, Special Distinction Award"
3733,nm0001246,"Film Independent Spirit Awards, Independent Spirit Award"
3734,nm0001246,"Los Angeles Film Critics Association Awards, LAFCA Award"
3735,nm0001246,"San Diego Film Critics Society Awards, SDFCS Award"
3736,nm0001246,"Screen Actors Guild Awards, Actor"
3737,nm0001246,"Seattle International Film Festival, Golden Space Needle Award"
3738,nm0001246,"USC Scripter Award, USC Scripter Award"
3739,nm0001246,"Washington DC Area Film Critics Association Awards, WAFCA Award"
3740,nm0219673,
3741,nm0876958,
3742,nm0050458,
3743,nm0001082,"Berlin International Film Festival, Silver Berlin Bear"
3744,nm0001082,"Critics Choice Awards, Critics Choice Award"
3745,nm0001082,"Critics Choice Awards, Critics Choice Award"
3746,nm0001082,"Primetime Emmy Awards, Primetime Emmy"
3747,nm0001082,"Film Independent Spirit Awards, Robert Altman Award"
3748,nm0001082,"National Board of Review, USA, NBR Award"
3749,nm0001082,"Online Film Critics Society Awards, OFCS Award"
3750,nm0001082,"Paris Film Festival, Best Actor"
3751,nm0001082,"Western Heritage Awards, Bronze Wrangler"
3752,nm0001082,"CinEuphoria Awards, CinEuphoria"
3753,nm0001082,"Online Film & Television Association, OFTA Television Award"
3754,nm0001082,"Awards Circuit Community Awards, ACCA"
3755,nm0001082,"Gold Derby Awards, Gold Derby Film Award"
3756,nm0001082,"Clarence Derwent Awards, Clarence Derwent Award"
3757,nm0297578,"Chicago Film Critics Association Awards, CFCA Award"
3758,nm0297578,"Golden Apple Awards, Golden Apple"
3759,nm0297578,"Online Film Critics Society Awards, OFCS Award"
3760,nm0297578,"Burbank International Film Festival, Best Actor"
3761,nm0005028,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
3762,nm0005028,"Critics Choice Awards, Critics Choice Award"
3763,nm0005028,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
3764,nm0005028,"Florida Film Critics Circle Awards, FFCC Award"
3765,nm0005028,"Golden Apple Awards, Golden Apple"
3766,nm0005028,"Golden Globes, USA, Golden Globe"
3767,nm0005028,"Satellite Awards, Special Achievement Award"
3768,nm0005028,"Satellite Awards, Golden Satellite Award"
3769,nm0005028,"Kansas City Film Critics Circle Awards, KCFCC Award"
3770,nm0005028,"Las Vegas Film Critics Society Awards, Sierra Award"
3771,nm0005028,"Online Film Critics Society Awards, OFCS Award"
3772,nm0005028,"Online Film Critics Society Awards, OFCS Award"
3773,nm0005028,"People's Choice Awards, USA, People's Choice Award"
3774,nm0005028,"Razzie Awards, Razzie Award"
3775,nm0005028,"Phoenix Film Critics Society Awards, PFCS Award"
3776,nm0005028,"Alliance of Women Film Journalists, EDA Special Mention Award"
3777,nm0005028,"Awards Circuit Community Awards, ACCA"
3778,nm0005028,"Premiere New Power Awards, Premiere New Power Award"
3779,nm0000531,"Academy Awards, USA, Oscar"
3780,nm0000531,"Academy Awards, USA, Oscar"
3781,nm0000531,"Academy Awards, USA, Oscar"
3782,nm0000531,"American Comedy Awards, USA, American Comedy Award"
3783,nm0000531,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
3784,nm0000531,"Boston Society of Film Critics Awards, BSFC Award"
3785,nm0000531,"Boston Society of Film Critics Awards, BSFC Award"
3786,nm0000531,"BAFTA Awards, BAFTA Film Award"
3787,nm0000531,"BAFTA Awards, BAFTA Film Award"
3788,nm0000531,"BAFTA Awards, BAFTA Film Award"
3789,nm0000531,"British Independent Film Awards, British Independent Film Award"
3790,nm0000531,"Critics Choice Awards, Critics Choice Award"
3791,nm0000531,"Critics Choice Awards, Critics Choice Award"
3792,nm0000531,"Critics Choice Awards, Critics Choice Award"
3793,nm0000531,"Chicago Film Critics Association Awards, CFCA Award"
3794,nm0000531,"Chicago Film Critics Association Awards, CFCA Award"
3795,nm0000531,"Chicago Film Critics Association Awards, CFCA Award"
3796,nm0000531,"Chicago Film Critics Association Awards, CFCA Award"
3797,nm0000531,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
3798,nm0000531,"Primetime Emmy Awards, Primetime Emmy"
3799,nm0000531,"Primetime Emmy Awards, Primetime Emmy"
3800,nm0000531,"Florida Film Critics Circle Awards, FFCC Award"
3801,nm0000531,"Florida Film Critics Circle Awards, FFCC Award"
3802,nm0000531,"Florida Film Critics Circle Awards, FFCC Award"
3803,nm0000531,"Gijón International Film Festival, Best Actress"
3804,nm0000531,"Golden Globes, USA, Golden Globe"
3805,nm0000531,"Satellite Awards, Satellite Award"
3806,nm0000531,"Satellite Awards, Satellite Award"
3807,nm0000531,"Gotham Awards, Gotham Independent Film Award"
3808,nm0000531,"Gotham Awards, Audience Award"
3809,nm0000531,"Gotham Awards, Actor Award"
3810,nm0000531,"Film Independent Spirit Awards, Robert Altman Award"
3811,nm0000531,"Film Independent Spirit Awards, Independent Spirit Award"
3812,nm0000531,"Film Independent Spirit Awards, Independent Spirit Award"
3813,nm0000531,"Irish Film and Television Awards, IFTA Award"
3814,nm0000531,"Kansas City Film Critics Circle Awards, KCFCC Award"
3815,nm0000531,"Kansas City Film Critics Circle Awards, KCFCC Award"
3816,nm0000531,"Las Vegas Film Critics Society Awards, Sierra Award"
3817,nm0000531,"Las Vegas Film Critics Society Awards, Sierra Award"
3818,nm0000531,"Las Vegas Film Critics Society Awards, Sierra Award"
3819,nm0000531,"Lone Star Film & Television Awards, Lone Star Film & Television Award"
3820,nm0000531,"London Critics Circle Film Awards, ALFS Award"
3821,nm0000531,"London Critics Circle Film Awards, ALFS Award"
3822,nm0000531,"London Critics Circle Film Awards, ALFS Award"
3823,nm0000531,"Los Angeles Film Critics Association Awards, LAFCA Award"
3824,nm0000531,"National Board of Review, USA, NBR Award"
3825,nm0000531,"National Board of Review, USA, NBR Award"
3826,nm0000531,"National Board of Review, USA, NBR Award"
3827,nm0000531,"National Society of Film Critics Awards, USA, NSFC Award"
3828,nm0000531,"Online Film Critics Society Awards, OFCS Award"
3829,nm0000531,"Online Film Critics Society Awards, OFCS Award"
3830,nm0000531,"PGA Awards, PGA Award"
3831,nm0000531,"San Diego Film Critics Society Awards, SDFCS Award"
3832,nm0000531,"San Diego Film Critics Society Awards, SDFCS Award"
3833,nm0000531,"Screen Actors Guild Awards, Actor"
3834,nm0000531,"Screen Actors Guild Awards, Actor"
3835,nm0000531,"Screen Actors Guild Awards, Actor"
3836,nm0000531,"Society of Texas Film Critics Awards, STFC Award"
3837,nm0000531,"Southeastern Film Critics Association Awards, SEFCA Award"
3838,nm0000531,"Southeastern Film Critics Association Awards, SEFCA Award"
3839,nm0000531,"Southeastern Film Critics Association Awards, SEFCA Award"
3840,nm0000531,"Sundance Film Festival, Tribute to Independent Vision Award"
3841,nm0000531,"Toronto Film Critics Association Awards, TFCA Award"
3842,nm0000531,"Toronto Film Critics Association Awards, TFCA Award"
3843,nm0000531,"Venice Film Festival, Persol Award"
3844,nm0000531,"Venice Film Festival, Special Volpi Cup"
3845,nm0000531,"Empire Awards, UK, Empire Award"
3846,nm0000531,"Vancouver Film Critics Circle, VFCC Award"
3847,nm0000531,"Phoenix Film Critics Society Awards, PFCS Award"
3848,nm0000531,"Phoenix Film Critics Society Awards, PFCS Award"
3849,nm0000531,"Chlotrudis Awards, Chlotrudis Award"
3850,nm0000531,"Capri, Hollywood, Capri Actress Award"
3851,nm0000531,"Central Ohio Film Critics Association, COFCA Award"
3852,nm0000531,"Austin Film Critics Association, AFCA Award"
3853,nm0000531,"Washington DC Area Film Critics Association Awards, WAFCA Award"
3854,nm0000531,"Washington DC Area Film Critics Association Awards, WAFCA Award"
3855,nm0000531,"New York Women in Film & Television, Muse Award"
3856,nm0000531,"North Texas Film Critics Association, US, NTFCA Award"
3857,nm0000531,"St. Louis Film Critics Association, US, SLFCA Award"
3858,nm0000531,"St. Louis Film Critics Association, US, SLFCA Award"
3859,nm0000531,"Alliance of Women Film Journalists, EDA Award"
3860,nm0000531,"Alliance of Women Film Journalists, EDA Award"
3861,nm0000531,"Detroit Film Critics Society Awards, DFCS Award"
3862,nm0000531,"Detroit Film Critics Society Awards, DFCS Award"
3863,nm0000531,"Indiana Film Journalists Association, US, IFJA Award"
3864,nm0000531,"Critics Choice Television Awards, Critics' Choice TV Award"
3865,nm0000531,"Dublin Film Critics Circle Awards, DFCC"
3866,nm0000531,"Iowa Film Critics Awards, IFC Award"
3867,nm0000531,"African-American Film Critics Association (AAFCA), AAFCA Award"
3868,nm0000531,"IGN Summer Movie Awards, IGN Award"
3869,nm0000531,"CinEuphoria Awards, CinEuphoria"
3870,nm0000531,"CinEuphoria Awards, CinEuphoria"
3871,nm0000531,"Boston Online Film Critics Association, BOFCA Award"
3872,nm0000531,"Boston Online Film Critics Association, BOFCA Award"
3873,nm0000531,"SESC Film Festival, Brazil, Critics Award"
3874,nm0000531,"SESC Film Festival, Brazil, Audience Award"
3875,nm0000531,"SESC Film Festival, Brazil, Critics Award"
3876,nm0000531,"Utah Film Critics Association Awards, UFCA Award"
3877,nm0000531,"Oklahoma Film Critics Circle Awards, OFCC Award"
3878,nm0000531,"Online Film & Television Association, OFTA Film Hall of Fame"
3879,nm0000531,"Online Film & Television Association, OFTA Film Award"
3880,nm0000531,"Online Film & Television Association, OFTA Television Award"
3881,nm0000531,"Elle Women in Hollywood Awards, Icon Award"
3882,nm0000531,"Awards Circuit Community Awards, ACCA"
3883,nm0000531,"Awards Circuit Community Awards, ACCA"
3884,nm0000531,"Huading Award, Huading Award"
3885,nm0000531,"Golden Schmoes Awards, Golden Schmoes"
3886,nm0000531,"Women Film Critics Circle Awards, WFCC Award"
3887,nm0000531,"Women Film Critics Circle Awards, Courage in Acting Award"
3888,nm0000531,"Women Film Critics Circle Awards, WFCC Award"
3889,nm0000531,"International Online Cinema Awards (INOCA), INOCA TV"
3890,nm0000531,"North Carolina Film Critics Association, NCFCA Award"
3891,nm0000531,"Black Film Critics Circle Awards, BFCC Award"
3892,nm0000531,"Phoenix Critics Circle, PCC Award"
3893,nm0000531,"Gold Derby Awards, Gold Derby Film Award"
3894,nm0000531,"20/20 Awards, Felix"
3895,nm0000531,"Hawaii Film Critics Society, HFCS Award"
3896,nm0000531,"Hawaii Film Critics Society, HFCS Award"
3897,nm0000531,"Chicago Independent Film Critics Circle Awards, CIFCC Award"
3898,nm0000531,"Latino Entertainment Journalists Association Film Awards, LEJA Award"
3899,nm0000531,"Online Association of Female Film Critics, OAFFC Award"
3900,nm0000531,"Online Association of Female Film Critics, OAFFC Award"
3901,nm0000531,"Greater Western New York Film Critics Association Awards, GWNYFCA Award"
3902,nm0000610,"Pula Film Festival, Golden Arena"
3903,nm0000610,"ShoWest Convention, USA, ShoWest Award"
3904,nm0000610,"Black Film Critics Circle Awards, BFCC Award"
3905,nm0004874,"MTV Movie + TV Awards, MTV Movie Award"
3906,nm0004874,"Walk of Fame, Star on the Walk of Fame"
3907,nm0004874,"Black Reel Awards, Black Reel"
3908,nm0004874,"CinemaCon, USA, CinemaCon Award"
3909,nm0004874,"Detroit Film Critics Society Awards, DFCS Award"
3910,nm0004874,"Nevada Film Critics Society, NFCS Award"
3911,nm0004874,"Tagore International Film Festival, March Monthly Award"
3912,nm0004874,"Madrid International Movie Awards, Best Producer"
3913,nm0000505,"Acapulco Black Film Festival, Hollywood Award"
3914,nm0000505,"Acapulco Black Film Festival, Hollywood Award"
3915,nm0000505,"Acapulco Black Film Festival, Black Star Award"
3916,nm0000505,"Image Awards (NAACP), Image Award"
3917,nm0000505,"Image Awards (NAACP), Image Award"
3918,nm0000505,"Image Awards (NAACP), Image Award"
3919,nm0000505,"Black Reel Awards, Black Reel"
3920,nm0441588,
3921,nm0000352,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
3922,nm0000352,"Sitges - Catalonian International Film Festival, Maria"
3923,nm0000352,"Lone Star Film & Television Awards, Lone Star Film & Television Award"
3924,nm0000352,"Nashville Film Festival, Special Award"
3925,nm0000352,"Seattle International Film Festival, Golden Space Needle Award"
3926,nm0000352,"Stockholm Film Festival, Best Actor"
3927,nm0000352,"Fangoria Chainsaw Awards, Chainsaw Award"
3928,nm0000352,"Fright Meter Awards, Fright Meter Award"
3929,nm0000352,"International Filmmaker Festival of World Cinema, London, Festival Award"
3930,nm0000352,"Marietta International Film Festival, Jury Award"
3931,nm0000352,"Southern Shorts Awards, Festival Award"
3932,nm0000352,"European Cinematography Awards (ECA), August Award"
3933,nm0000352,"LA Shorts International Film Festival, Short Film"
3934,nm0000498,"Kids' Choice Awards, USA, Blimp Award"
3935,nm0000498,"Mar del Plata Film Festival, Best Actor"
3936,nm0000498,"SXSW Film Festival, Audience Award"
3937,nm0000420,"Cannes Film Festival, Prize of the Ecumenical Jury - Special Mention"
3938,nm0000420,"David di Donatello Awards, David"
3939,nm0000420,"Giffoni Film Festival, Giffoni Award"
3940,nm0000420,"Giffoni Film Festival, Bronze Gryphon"
3941,nm0000420,"Haifa International Film Festival, Special Mention Award"
3942,nm0000420,"Valenciennes International Festival of Action and Adventure Films, Best Actress"
3943,nm0000420,"Italian National Syndicate of Film Journalists, Silver Ribbon"
3944,nm0000420,"Ljubljana International Film Festival, Kingfisher Award"
3945,nm0000420,"Los Angeles Italian Film Awards, Lifetime Achievement Award"
3946,nm0000420,"Mons International Festival of Love Films, Best Actress"
3947,nm0000420,"Taormina International Film Festival, TaorminaFilmFest Los Angeles Award"
3948,nm0000420,"Taormina International Film Festival, Best Actress"
3949,nm0000420,"Taormina International Film Festival, Taormina Arte Award"
3950,nm0000420,"Tetouan International Mediterranean Film Festival, Best First Work"
3951,nm0000420,"Thessaloniki Film Festival, Honorary Golden Alexander"
3952,nm0000420,"Thessaloniki Film Festival, Greek Competition Award"
3953,nm0000420,"Venice Film Festival, Volpi Cup"
3954,nm0000420,"Venice Film Festival, Pasinetti Award"
3955,nm0000420,"Venice Film Festival, Best Actress"
3956,nm0000420,"Venice Film Festival, Golden Ciak"
3957,nm0000420,"Viareggio EuropaCinema, EuropaCinema Platinum Award"
3958,nm0000420,"Brussels European Film Festival, Audience Award"
3959,nm0000420,"Brussels European Film Festival, Studio L'Equipe Prize"
3960,nm0000420,"Annecy Italian Cinema Festival, Best Actress"
3961,nm0000420,"Festival del Cinema Europeo, Tribute Plate"
3962,nm0000420,"Athens Panorama of European Cinema, Special Prize"
3963,nm0000420,"Capri, Hollywood, Capri European Actress Award"
3964,nm0000420,"Flaiano International Prizes, Golden Pegasus"
3965,nm0000420,"Flaiano International Prizes, Golden Pegasus"
3966,nm0000420,"Rome Film Fest, L.A.R.A. Award"
3967,nm0000420,"Golden Globes, Italy, Golden Globe"
3968,nm0000420,"Golden Globes, Italy, Golden Globe"
3969,nm0000420,"Ischia Global Film & Music Festival, Ischia Breakout Italian Director Award"
3970,nm0000420,"Terra di Siena Film Festival, Honorary Award"
3971,nm0000420,"Minsk International Film Festival “Listapad”, Children and Youth Films Competition Award"
3972,nm0000420,"BIFEST - Bari International Film Festival, Italian Competition Award"
3973,nm0000420,"BIFEST - Bari International Film Festival, Italian Competition Award"
3974,nm0000420,"Golden Graals, Golden Graal"
3975,nm0000420,"Golden Graals, Golden Graal"
3976,nm0000420,"FICE - Federazione Italiana Cinema d'Essai, FICE Award"
3977,nm0000420,"FICE - Federazione Italiana Cinema d'Essai, FICE Award"
3978,nm0000420,"FICE - Federazione Italiana Cinema d'Essai, FICE Award"
3979,nm0000420,"Busto Arsizio Film Festival, Best Actress"
