,0,1,2,3,4,5
918,tt0362804,comedy,Kleinruppin forever,movie,2004,9.0
919,tt0362129,comedy,Seeing Other People,movie,2011,4.0
920,tt0363261,comedy,Henry Dodd,movie,X,
921,tt0363623,comedy,From Other Worlds,movie,2006,
922,tt0364086,comedy,Tus ojos brillaban,movie,2004,1.0
923,tt0364358,comedy,Full Moon Fables,movie,2004,3.0
924,tt0365125,comedy,A Dirty Shame,movie,2004,9.0
925,tt0364109,comedy,Vénus et Fleur,movie,2004,6.0
926,tt0364914,comedy,2BPerfectlyHonest,movie,2004,5.0
927,tt0364079,comedy,Trekkies 2,movie,2004,4.0
928,tt0365296,comedy,Hair High,movie,2005,4.0
929,tt0365748,comedy,Shaun of the Dead,movie,2004,8.0
930,tt0365770,comedy,Soccer Dog: European Cup,movie,2004,8.0
931,tt0366762,comedy,Meet Market,movie,2004,1.0
932,tt0366555,comedy,The Hazing,movie,2005,7.0
933,tt0366777,comedy,Millions,movie,2005,7.0
934,tt0367631,comedy,D.E.B.S.,movie,2005,3.0
935,tt0368227,comedy,Roommates,movie,X,
936,tt0366151,comedy,Hul i loven,short,2004,5.0
937,tt0368249,comedy,School for Seduction,movie,2004,12.0
938,tt0368259,comedy,Sex Lives of the Potato Men,movie,2004,2.0
939,tt0366962,comedy,El resquicio,movie,2004,4.0
940,tt0367232,comedy,Intern Academy,movie,2004,9.0
941,tt0368566,comedy,Albert est méchant,movie,2004,1.0
942,tt0367462,comedy,Say Yes Quickly,movie,X,
943,tt0369359,comedy,Dead Meat,movie,2004,12.0
944,tt0368975,comedy,Sleepover,movie,2004,7.0
945,tt0368668,comedy,Les Dalton,movie,2004,12.0
946,tt0369772,comedy,Neurotica,movie,X,
947,tt0368750,comedy,"God, Lawyers and Everything in Between",movie,X,
948,tt0369604,comedy,Joe Killionaire,movie,2004,10.0
949,tt0371246,comedy,Spanglish,movie,2004,12.0
950,tt0370919,comedy,Magyar vándor,movie,2004,2.0
951,tt0372919,comedy,The Fittest,movie,2004,12.0
952,tt0371878,comedy,Piccadilly Jim,movie,2004,11.0
953,tt0373074,comedy,Kung fu,movie,2005,7.0
954,tt0372972,comedy,The History of the World Episode 10: The Discovery of Language,short,2004,4.0
955,tt0372884,comedy,Eating Out,movie,2012,2.0
956,tt0372334,comedy,House of D,movie,2005,4.0
957,tt0372359,comedy,Juoksuhaudantie,movie,2004,8.0
958,tt0373024,comedy,Imaginary Heroes,movie,2005,11.0
959,tt0373356,comedy,The Ten Commandments Number 10: Thou Shalt Not Covet Thy Neighbour's Wife,short,2004,4.0
960,tt0373862,comedy,Getno,movie,2004,3.0
961,tt0373409,comedy,Ugly,short,2004,10.0
962,tt0374062,comedy,Moving In,short,2004,4.0
963,tt0374018,comedy,Man About Dog,movie,2004,10.0
964,tt0374128,comedy,Pljacka Treceg rajha,movie,2004,2.0
965,tt0374358,comedy,È già ieri,movie,2004,1.0
966,tt0374226,comedy,Mjóddin slá í gegn,movie,2004,3.0
967,tt0374764,comedy,L'incruste,movie,2004,3.0
968,tt0374583,comedy,Comme une image,movie,2004,11.0
969,tt0374627,comedy,Double zéro,movie,2004,6.0
970,tt0374639,comedy,Incident at Loch Ness,movie,2004,9.0
971,tt0375911,comedy,Männer wie wir,movie,2004,10.0
972,tt0376874,comedy,Sexual Life,movie,2004,6.0
973,tt0374900,comedy,Napoleon Dynamite,movie,2004,8.0
974,tt0375976,comedy,La mirada violeta,movie,2004,4.0
975,tt0375173,comedy,Alfie,movie,2005,1.0
976,tt0376177,comedy,Seres queridos,movie,2004,7.0
977,tt0377057,comedy,Elvis Has Left the Building,movie,2004,8.0
978,tt0377051,comedy,Di que sí,movie,2004,11.0
979,tt0377087,comedy,Madame Edouard,movie,2004,6.0
980,tt0378458,comedy,Non plus ultras,movie,2004,8.0
981,tt0378354,comedy,Michael Blanco,movie,2004,10.0
982,tt0377744,comedy,A Day Without a Mexican,movie,2004,5.0
983,tt0378254,comedy,Lilla Jönssonligan på kollo,movie,2004,1.0
984,tt0378898,comedy,Tout le plaisir est pour moi,movie,2004,8.0
985,tt0378448,comedy,Nincs mese,movie,2004,1.0
986,tt0379306,comedy,A Good Woman,movie,2005,12.0
987,tt0380281,comedy,Cosas que hacen que la vida valga la pena,movie,2004,11.0
988,tt0380344,comedy,Elvis Gratton 3: Le retour d'Elvis Wong,movie,2004,6.0
989,tt0381270,comedy,Ils se marièrent et eurent beaucoup d'enfants,movie,2004,8.0
990,tt0379918,comedy,Oyster Farmer,movie,2005,6.0
991,tt0379071,comedy,Állítsátok meg Terézanyut!,movie,2004,12.0
992,tt0379487,comedy,The Seat Filler,movie,2005,7.0
993,tt0380160,comedy,420,movie,X,
994,tt0380349,comedy,L'enquête corse,movie,2004,10.0
995,tt0379900,comedy,The Myster General 2,movie,2004,1.0
996,tt0380687,comedy,Satan's Little Helper,movie,2004,5.0
997,tt0380420,comedy,Home of Phobia,movie,2004,1.0
998,tt0381437,comedy,My Generation G... G... Gap,short,2004,3.0
999,tt0380538,comedy,Matando Cabos,movie,2004,7.0
1000,tt0381442,comedy,Narco,movie,2004,12.0
1001,tt0381720,comedy,Zeyda and the Hitman,movie,2004,6.0
1002,tt0382295,comedy,7 Zwerge,movie,2004,10.0
1003,tt0382330,comedy,As It Is in Heaven,movie,2005,8.0
1004,tt0382854,comedy,A mohácsi vész,movie,2004,2.0
1005,tt0383020,comedy,Nastroyshchik,movie,2005,4.0
1006,tt0382574,comedy,Bob's Night Out,movie,2004,
1007,tt0383025,comedy,Mensonges et trahisons et plus si affinités...,movie,2004,9.0
1008,tt0385592,comedy,Chainsaw Sally,movie,2004,10.0
1009,tt0384116,comedy,G.O.R.A.,movie,2004,11.0
1010,tt0384488,comedy,Saint Ralph,movie,2005,4.0
1011,tt0385677,comedy,Ellis in Glamourland,movie,2004,9.0
1012,tt0383717,comedy,Wilby Wonderful,movie,2005,9.0
1013,tt0383846,comedy,Kad porastem bicu Kengur,movie,2004,3.0
1014,tt0385534,comedy,Bandwagon,movie,2004,4.0
1015,tt0384037,comedy,Love on the Side,movie,2006,3.0
1016,tt0146272,comedy,Shooting Vegetarians,movie,2005,2.0
1017,tt0179803,comedy,Angels with Angles,movie,2005,12.0
1018,tt0216746,comedy,Bad Girls from Valley High,movie,2005,3.0
1019,tt0226851,comedy,Slipdream,movie,2005,
1020,tt0238992,comedy,Fortunes,movie,2005,12.0
1021,tt0242882,comedy,Silent Men,movie,2005,
1022,tt0244944,comedy,Secret Agent 420,movie,2005,4.0
1023,tt0257516,comedy,Cursed,movie,2005,4.0
1024,tt0263235,comedy,Cotillion '65,short,2005,9.0
1025,tt0265655,comedy,Rob of the Rovers,short,2005,9.0
1026,tt0285682,comedy,Alchemy,movie,2005,4.0
1027,tt0293008,comedy,Career Day,short,2005,9.0
1028,tt0298903,comedy,Heidi,movie,2005,12.0
1029,tt0304356,comedy,Love Thy Neighbor,movie,2005,9.0
1030,tt0308028,comedy,Better Days,movie,2005,9.0
1031,tt0309578,comedy,Extreme Dating,movie,2005,6.0
1032,tt0311966,comedy,V.O.,short,2005,8.0
1033,tt0317132,comedy,Because of Winn-Dixie,movie,2005,2.0
1034,tt0318761,comedy,Thumbsucker,movie,2005,10.0
1035,tt0325651,comedy,"Jesus, Mary and Joey",movie,2005,9.0
1036,tt0327498,comedy,The Bike Squad,movie,2005,9.0
1037,tt0327660,comedy,Lung do kei yuen,movie,2005,1.0
1038,tt0329650,comedy,Sweetnightgoodheart,short,2005,9.0
1039,tt0332047,comedy,The Perfect Catch,movie,2005,4.0
1040,tt0337584,comedy,Backseat,movie,2008,3.0
1041,tt0338294,comedy,Nowhere Man,movie,2005,3.0
1042,tt0339334,comedy,De Magische Draaimolen,movie,2005,2.0
1043,tt0342272,comedy,Dear Wendy,movie,2005,5.0
1044,tt0340321,comedy,Room 36,movie,2005,9.0
1045,tt0345370,comedy,Halfway Decent,movie,2005,10.0
1046,tt0348333,comedy,Waiting...,movie,2005,10.0
1047,tt0351283,comedy,Madagascar,movie,2005,6.0
1048,tt0355295,comedy,The Brothers Grimm,movie,2005,10.0
1049,tt0355563,comedy,The Illustrated Family Doctor,movie,2005,3.0
1050,tt0356910,comedy,Mr. & Mrs. Smith,movie,2005,7.0
1051,tt0358082,comedy,Robots,movie,2005,3.0
1052,tt0359389,comedy,Have You Seen Clem,movie,2005,1.0
1053,tt0360629,comedy,Halloween House Party,movie,X,
1054,tt0362165,comedy,Son of the Mask,movie,2005,4.0
1055,tt0364376,comedy,The Gingerdead Man,movie,2005,11.0
1056,tt0365100,comedy,Dating Games People Play,movie,2008,7.0
1057,tt0365883,comedy,Up,short,2005,4.0
1058,tt0365074,comedy,Communal Commitment,movie,X,
1059,tt0365437,comedy,Lickin' the Quits: A Slice of American Culture,movie,2005,6.0
1060,tt0367866,comedy,Hubby/Wifey,short,2005,9.0
1061,tt0365485,comedy,The Matador,movie,2006,1.0
1062,tt0367089,comedy,The Squid and the Whale,movie,2005,12.0
1063,tt0368222,comedy,Romance & Cigarettes,movie,2006,3.0
1064,tt0368662,comedy,Crab Orchard,movie,2010,12.0
1065,tt0368571,comedy,Americano,movie,2005,1.0
1066,tt0368709,comedy,Elizabethtown,movie,2005,11.0
1067,tt0368679,comedy,La demolición,movie,2006,2.0
1068,tt0369441,comedy,Fun with Dick and Jane,movie,2006,2.0
1069,tt0371405,comedy,Window Theory,movie,2005,2.0
1070,tt0372799,comedy,Bocce Balls,movie,2005,
1071,tt0372238,comedy,Dinotopia: Quest for the Ruby Sunstone,movie,2005,5.0
1072,tt0372122,comedy,Adam & Steve,movie,2007,5.0
1073,tt0372237,comedy,Guess Who,movie,2005,6.0
1074,tt0372532,comedy,The Wedding Date,movie,2005,5.0
1075,tt0373432,comedy,Wait a Minute,movie,2005,6.0
1076,tt0373416,comedy,Underclassman,movie,2005,9.0
1077,tt0373908,comedy,The Honeymooners,movie,2005,6.0
1078,tt0374536,comedy,Bewitched,movie,2005,10.0
1079,tt0376181,comedy,Shadows in the Sun,movie,2006,6.0
1080,tt0376633,comedy,Guy in Row Five,movie,2005,
1081,tt0374923,comedy,On the One,movie,2006,4.0
1082,tt0376105,comedy,Racing Stripes,movie,2005,2.0
1083,tt0378729,comedy,Self-Inflicted,movie,X,
1084,tt0376827,comedy,Pizza,movie,2005,5.0
1085,tt0377471,comedy,Be Cool,movie,2005,3.0
1086,tt0380817,comedy,Winter Passing,movie,2006,6.0
1087,tt0379240,comedy,Dead Fish,movie,2006,2.0
1088,tt0379570,comedy,Cloud Seven,movie,2005,
1089,tt0380623,comedy,The Perfect Man,movie,2005,8.0
1090,tt0381505,comedy,Pretty Persuasion,movie,2006,5.0
1091,tt0382038,comedy,Formosa,movie,2005,
1092,tt0382382,comedy,Things to Do Before You're 30,movie,2006,6.0
1093,tt0382717,comedy,Life of the Party,movie,2005,
1094,tt0383041,comedy,Vom Suchen und Finden der Liebe,movie,2005,1.0
1095,tt0382960,comedy,Kameleon 2,movie,2005,6.0
1096,tt0383274,comedy,A Coat of Snow,movie,2005,8.0
1097,tt0385560,comedy,Boo,movie,2006,7.0
1098,tt0385666,comedy,Drivers Wanted,movie,2005,6.0
1099,tt0385057,comedy,The Long Weekend,movie,2005,10.0
1100,tt0384436,comedy,Point sublime,movie,2004,5.0
1101,tt0385594,comedy,Charlie's Party,movie,2005,6.0
1102,tt0384680,comedy,The Weather Man,movie,2006,5.0
1103,tt0385727,comedy,The Godfather of Green Bay,movie,2005,4.0
1104,tt0385933,comedy,Le parfum de la dame en noir,movie,2005,9.0
1105,tt0386603,comedy,Love for Rent,movie,2008,2.0
1106,tt0388125,comedy,In Her Shoes,movie,2005,12.0
1107,tt0388183,comedy,King's Ransom,movie,2005,4.0
1108,tt0388500,comedy,Beauty Shop,movie,2005,3.0
1109,tt0389053,comedy,Johnny Slade's Greatest Hits,movie,2005,8.0
1110,tt0388973,comedy,The Girl from Monday,movie,2005,7.0
1111,tt0390614,comedy,Waqt: The Race Against Time,movie,2005,4.0
1112,tt0392908,comedy,When Do We Eat?,movie,2006,4.0
1113,tt0393685,comedy,Santa's Slay,movie,2005,10.0
1114,tt0395251,comedy,The Producers,movie,2005,12.0
1115,tt0395589,comedy,I Hate You,short,2005,5.0
1116,tt0396116,comedy,Maman Last Call,movie,2005,2.0
1117,tt0395692,comedy,Opium Royale,movie,X,
1118,tt0396752,comedy,Nanny McPhee,movie,2006,2.0
1119,tt0396652,comedy,Ice Princess,movie,2005,10.0
1120,tt0397077,comedy,L.A. Dicks,movie,2005,9.0
1121,tt0397692,comedy,"Travaux, on sait quand ça commence...",movie,2005,6.0
1122,tt0398375,comedy,Rumor Has It...,movie,2006,1.0
1123,tt0399186,comedy,The Indie Pendant,movie,2005,6.0
1124,tt0398982,comedy,Duane Hopwood,movie,2006,9.0
1125,tt0399872,comedy,Slapdash,movie,X,
1126,tt0400497,comedy,Herbie Fully Loaded,movie,2005,7.0
1127,tt0399327,comedy,The Man,movie,2006,4.0
1128,tt0400871,comedy,Take Out,movie,X,
1129,tt0400186,comedy,Chanthupottu,movie,2005,8.0
1130,tt0401244,comedy,The Baxter,movie,2005,4.0
1131,tt0401085,comedy,C.R.A.Z.Y.,movie,2006,9.0
1132,tt0400897,comedy,"Tu vas rire, mais je te quitte",movie,2005,1.0
1133,tt0402850,comedy,The Big White,movie,2005,10.0
1134,tt0402040,comedy,Avant qu'il ne soit trop tard,movie,2005,5.0
1135,tt0402115,comedy,Csak szex és más semmi,movie,2005,12.0
1136,tt0402294,comedy,Iznogoud,movie,2005,2.0
1137,tt0403508,comedy,The Sisterhood of the Traveling Pants,movie,2005,6.0
1138,tt0403522,comedy,Solkongen,movie,2005,2.0
1139,tt0403455,comedy,Roll Bounce,movie,2005,9.0
1140,tt0404030,comedy,Everything Is Illuminated,movie,2005,11.0
1141,tt0406219,comedy,Shut Up and Shoot Me,movie,2005,12.0
1142,tt0405357,comedy,Suits on the Loose,movie,2005,10.0
1143,tt0406097,comedy,Nearing Grace,movie,2005,6.0
1144,tt0406375,comedy,Zathura: A Space Adventure,movie,2005,11.0
1145,tt0406528,comedy,El amor - primera parte,movie,2005,3.0
1146,tt0406222,comedy,Skrítek,movie,2005,3.0
1147,tt0406711,comedy,Dobro ustimani mrtvaci,movie,2005,9.0
1148,tt0407111,comedy,Szöke kóla,movie,2005,12.0
1149,tt0407269,comedy,The Truth About Love,movie,2007,2.0
1150,tt0407121,comedy,Pooh's Heffalump Movie,movie,2005,4.0
1151,tt0407680,comedy,Complete Guide to Guys,movie,2005,11.0
1152,tt0407703,comedy,Csudafilm,movie,2005,1.0
1153,tt0408203,comedy,Le souffleur,movie,2005,3.0
1154,tt0408302,comedy,Knetter,movie,2005,10.0
1155,tt0409937,comedy,Espace détente,movie,2005,2.0
1156,tt0408828,comedy,Guy X,movie,2005,10.0
1157,tt0408524,comedy,Bad News Bears,movie,2006,1.0
1158,tt0409032,comedy,Hrubes a Mares jsou kamarádi do deste,movie,2005,10.0
1159,tt0410400,comedy,On a Clear Day,movie,2006,8.0
1160,tt0411805,comedy,Return of the Living Dead: Necropolis,movie,2006,3.0
1161,tt0410231,comedy,Lily,short,2005,4.0
1162,tt0411806,comedy,Return of the Living Dead: Rave to the Grave,movie,2006,8.0
1163,tt0412298,comedy,Tout pour plaire,movie,2005,3.0
1164,tt0412032,comedy,Vinnare och förlorare,movie,2005,1.0
1165,tt0412422,comedy,L'antidote,movie,2005,3.0
1166,tt0413179,comedy,Quartier V.I.P.,movie,2005,5.0
1167,tt0413015,comedy,Mrs. Henderson Presents,movie,2005,11.0
1168,tt0413356,comedy,"Tennis, Anyone...?",movie,2006,1.0
1169,tt0415981,comedy,Mechtat ne vredno,movie,2005,8.0
1170,tt0415978,comedy,Me and You and Everyone We Know,movie,2006,2.0
1171,tt0414629,comedy,Un truc dans le genre,movie,2005,6.0
1172,tt0413879,comedy,Cake,movie,2005,12.0
1173,tt0414796,comedy,37 og et halvt,movie,2005,1.0
1174,tt0415482,comedy,All In,movie,X,
1175,tt0415042,comedy,Hitters Anonymous,movie,2008,1.0
1176,tt0413628,comedy,13th Grade,movie,2005,9.0
1177,tt0416214,comedy,"Semen, una historia de amor",movie,2005,7.0
1178,tt0415739,comedy,The Trouble with Dee Dee,movie,2006,
1179,tt0416330,comedy,Zovi menya Dzhinn,movie,2005,1.0
1180,tt0416658,comedy,Crazylove,movie,2006,2.0
1181,tt0416891,comedy,The Kid & I,movie,2005,12.0
1182,tt0416836,comedy,"I Will Avenge You, Iago!",movie,2005,4.0
1183,tt0417100,comedy,"Voisins, voisines",movie,2005,7.0
1184,tt0417001,comedy,Must Love Dogs,movie,2005,11.0
1185,tt0417658,comedy,Factotum,movie,2006,4.0
1186,tt0417907,comedy,Little Athens,movie,2005,6.0
1187,tt0417944,comedy,Manuale d'amore,movie,2007,2.0
1188,tt0417751,comedy,Her Minor Thing,movie,2005,6.0
1189,tt0419658,comedy,A Couple of Days and Nights,movie,2005,10.0
1190,tt0419026,comedy,Partner(s),movie,2005,12.0
1191,tt0421262,comedy,Treasure n tha Hood,movie,2005,4.0
1192,tt0420982,comedy,Zhmurki,movie,2005,6.0
1193,tt0420941,comedy,El sueño del regreso,movie,2005,12.0
1194,tt0418325,comedy,Die Wilden Kerle 2,movie,2005,2.0
1195,tt0418251,comedy,TrashHouse,movie,2005,1.0
1196,tt0418239,comedy,Tickets,movie,2006,2.0
1197,tt0418887,comedy,Mi nismo andjeli 2,movie,2005,1.0
1198,tt0419259,comedy,Wannabe,movie,2005,9.0
1199,tt0418773,comedy,Junebug,movie,2005,9.0
1200,tt0419663,comedy,Cruel World,movie,2005,9.0
1201,tt0418873,comedy,Max und Moritz Reloaded,movie,2005,4.0
1202,tt0421090,comedy,Zerophilia,movie,2005,10.0
1203,tt0421275,comedy,Strange as Angels,movie,2005,7.0
1204,tt0421528,comedy,20 centímetros,movie,2005,6.0
1205,tt0421994,comedy,Imagine Me & You,movie,2006,5.0
1206,tt0421750,comedy,Blake's Junction 7,short,2005,1.0
1207,tt0422015,comedy,Le couperet,movie,2005,12.0
1208,tt0422528,comedy,Sarah Silverman: Jesus Is Magic,movie,2005,12.0
1209,tt0424025,comedy,David & Layla,movie,2012,2.0
1210,tt0423444,comedy,"Un vrai bonheur, le film",movie,2005,7.0
1211,tt0425598,comedy,Dave Chappelle's Block Party,movie,2006,3.0
1212,tt0423914,comedy,Zim and Co.,movie,2005,8.0
1213,tt0423409,comedy,A Cock and Bull Story,movie,2006,1.0
1214,tt0424774,comedy,The Adventures of Sharkboy and Lavagirl 3-D,movie,2005,10.0
1215,tt0423442,comedy,"L'un reste, l'autre part",movie,2005,1.0
1216,tt0424297,comedy,NVA,movie,2005,9.0
1217,tt0424958,comedy,Disaster!,movie,2005,11.0
1218,tt0424918,comedy,Culture Clash in AmeriCCa,movie,2005,3.0
1219,tt0426459,comedy,Feast,movie,2007,1.0
1220,tt0426452,comedy,The Essence of Irwin,movie,2005,
1221,tt0425333,comedy,Pardon,movie,2005,3.0
1222,tt0136517,comedy,Seven Days of Grace,movie,2006,4.0
1223,tt0197633,comedy,Live Freaky Die Freaky,movie,2006,7.0
1224,tt0244521,comedy,Funny Money,movie,2007,1.0
1225,tt0275258,comedy,Mothers and Daughters,movie,2006,12.0
1226,tt0284363,comedy,Obsluhoval jsem anglického krále,movie,2007,11.0
1227,tt0298337,comedy,Free Jimmy,movie,2010,1.0
1228,tt0308353,comedy,Happily N'Ever After,movie,2007,4.0
1229,tt0317219,comedy,Cars,movie,2006,6.0
1230,tt0327084,comedy,Over the Hedge,movie,2006,7.0
1231,tt0337564,comedy,1972,movie,2006,11.0
1232,tt0339382,comedy,Meteoro,movie,2006,11.0
1233,tt0354704,comedy,Life on Mars,movie,2006,
1234,tt0356201,comedy,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",movie,2006,10.0
1235,tt0361858,comedy,Lurking in Suburbia,movie,2006,5.0
1236,tt0362120,comedy,Scary Movie 4,movie,2006,4.0
1237,tt0364955,comedy,Art School Confidential,movie,2006,5.0
1238,tt0366548,comedy,Happy Feet,movie,2006,12.0
1239,tt0368863,comedy,Mi fiesta de casamiento,movie,2006,3.0
1240,tt0371530,comedy,American Scary,movie,2006,10.0
1241,tt0377061,comedy,I'll Believe You,movie,2006,11.0
1242,tt0377320,comedy,A-List,movie,2006,4.0
1243,tt0381341,comedy,Kisses and Caroms,movie,2006,8.0
1244,tt0381971,comedy,Curious George,movie,2006,7.0
1245,tt0383478,comedy,Love Comes to the Executioner,movie,2006,8.0
1246,tt0384793,comedy,Accepted,movie,2006,8.0
1247,tt0385299,comedy,Tug of War,short,2006,11.0
1248,tt0387808,comedy,Idiocracy,movie,2007,1.0
1249,tt0390245,comedy,Matti,movie,2006,1.0
1250,tt0389860,comedy,Click,movie,2006,10.0
1251,tt0391229,comedy,I Want Someone to Eat Cheese With,movie,2006,4.0
1252,tt0393813,comedy,Sportman van de Eeuw,movie,2006,4.0
1253,tt0396042,comedy,The Ugly Duckling and Me!,movie,2006,10.0
1254,tt0396575,comedy,Egyetleneim,movie,2006,8.0
1255,tt0397078,comedy,Just My Luck,movie,2006,7.0
1256,tt0397551,comedy,My Bollywood Bride,movie,2007,3.0
1257,tt0399110,comedy,Grad Night,movie,2006,9.0
1258,tt0400717,comedy,Open Season,movie,2006,10.0
1259,tt0401445,comedy,A Good Year,movie,2006,10.0
1260,tt0402763,comedy,Americanese,movie,2006,3.0
1261,tt0405508,comedy,Rang De Basanti,movie,2006,1.0
1262,tt0405469,comedy,The Wild,movie,2006,4.0
1263,tt0403946,comedy,Cloud 9,movie,2006,5.0
1264,tt0407038,comedy,Pucked,movie,2006,2.0
1265,tt0408985,comedy,Last Holiday,movie,2006,5.0
1266,tt0409398,comedy,Prachy delaj cloveka,movie,2006,9.0
1267,tt0409043,comedy,Grilled,movie,2006,10.0
1268,tt0410751,comedy,Thanks to Gravity,movie,2006,6.0
1269,tt0412637,comedy,Delirious,movie,2007,5.0
1270,tt0416111,comedy,Peregon,movie,2006,7.0
1271,tt0415949,comedy,Keeping Up with the Steins,movie,2006,6.0
1272,tt0415306,comedy,Talladega Nights: The Ballad of Ricky Bobby,movie,2006,8.0
1273,tt0416496,comedy,Bandidas,movie,2006,3.0
1274,tt0417175,comedy,Succubus,short,2006,5.0
1275,tt0417220,comedy,Unbeatable Harold,movie,2009,6.0
1276,tt0418115,comedy,Der rote Kakadu,movie,2006,2.0
1277,tt0419146,comedy,En soap,movie,2007,1.0
1278,tt0418823,comedy,The Latin Legends of Comedy,movie,2006,10.0
1279,tt0420087,comedy,A Prairie Home Companion,movie,2007,2.0
1280,tt0418657,comedy,Goldene Zeiten,movie,2006,1.0
1281,tt0419749,comedy,Find Me Guilty,movie,2006,3.0
1282,tt0420223,comedy,Stranger Than Fiction,movie,2006,11.0
1283,tt0421244,comedy,Screaming Blue Murder,movie,2006,7.0
1284,tt0420757,comedy,Man About Town,movie,2006,6.0
1285,tt0422366,comedy,The Guatemalan Handshake,movie,2006,1.0
1286,tt0422861,comedy,The Oh in Ohio,movie,2007,2.0
1287,tt0424095,comedy,Flushed Away,movie,2006,11.0
1288,tt0424345,comedy,Clerks II,movie,2006,10.0
1289,tt0426462,comedy,Fifty Pills,movie,2006,4.0
1290,tt0425601,comedy,Trailer Park Boys: The Movie,movie,2006,10.0
1291,tt0424993,comedy,Employee of the Month,movie,2007,4.0
1292,tt0427089,comedy,Confetti,movie,2006,5.0
1293,tt0427415,comedy,Just Another Romantic Wrestling Comedy,movie,2007,4.0
1294,tt0431124,comedy,Hollywood Dreams,movie,2007,5.0
1295,tt0428446,comedy,The Darwin Awards,movie,2006,7.0
1296,tt0429187,comedy,Toute la beauté du monde,movie,2006,2.0
1297,tt0431461,comedy,Waltzing Anna,movie,2006,8.0
1298,tt0429591,comedy,Aquamarine,movie,2006,5.0
1299,tt0430552,comedy,Rock House,movie,2006,
1300,tt0429018,comedy,Rabbit Fever,movie,2006,9.0
1301,tt0429589,comedy,The Ant Bully,movie,2006,9.0
1302,tt0432288,comedy,Finding Preet,movie,2006,12.0
1303,tt0431841,comedy,Jak se krotí krokodýli,movie,2006,1.0
1304,tt0433412,comedy,Material Girls,movie,2006,8.0
1305,tt0433988,comedy,Dios los junta y ellos se separan,movie,2006,12.0
1306,tt0433451,comedy,Shut Up and Shoot!,movie,2006,6.0
1307,tt0436331,comedy,Friends with Money,movie,2006,9.0
1308,tt0435794,comedy,Beur blanc rouge,movie,2006,5.0
1309,tt0435706,comedy,Nina's Heavenly Delights,movie,2006,9.0
1310,tt0437171,comedy,East Side Story,movie,2006,6.0
1311,tt0439752,comedy,Pacala se întoarce,movie,2006,6.0
1312,tt0437863,comedy,The Benchwarmers,movie,2006,4.0
1313,tt0439179,comedy,Fat Girls,movie,2006,4.0
1314,tt0438097,comedy,Ice Age: The Meltdown,movie,2006,3.0
1315,tt0438916,comedy,Irma Vap: O Retorno,movie,2006,4.0
1316,tt0439815,comedy,Slither,movie,2006,6.0
1317,tt0441762,comedy,Ein Freund von mir,movie,2006,10.0
1318,tt0440992,comedy,American Stag,movie,2006,1.0
1319,tt0441909,comedy,Volver,movie,2006,8.0
1320,tt0444628,comedy,Fay Grim,movie,2007,9.0
1321,tt0443455,comedy,Brand Upon the Brain! A Remembrance in 12 Chapters,movie,2008,9.0
1322,tt0443512,comedy,Forgiving the Franklins,movie,2006,1.0
1323,tt0443501,comedy,Expiration Date,movie,2006,4.0
1324,tt0443651,comedy,Splinter,movie,2007,
1325,tt0447249,comedy,Leiutajateküla Lotte,movie,2006,10.0
1326,tt0443453,comedy,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,movie,2006,11.0
1327,tt0447383,comedy,Ruudi,movie,2006,2.0
1328,tt0445035,comedy,Nail Polish,movie,2006,
1329,tt0448166,comedy,Two Weeks,movie,2006,10.0
1330,tt0445800,comedy,Les bronzés 3: amis pour la vie,movie,2006,2.0
1331,tt0448239,comedy,Offset,movie,2006,11.0
1332,tt0448001,comedy,Alien Incursion,movie,2006,7.0
1333,tt0450972,comedy,As You Like It,movie,2007,9.0
1334,tt0448245,comedy,Quatre étoiles,movie,2006,5.0
1335,tt0448927,comedy,Se Eu Fosse Você,movie,2006,1.0
1336,tt0449089,comedy,RV,movie,2006,4.0
1337,tt0449393,comedy,Siren,movie,X,
1338,tt0451158,comedy,Pieces of Eight,movie,X,
1339,tt0449059,comedy,Little Miss Sunshine,movie,2006,10.0
1340,tt0449570,comedy,Buddha Wild: Monk in a Hut,movie,2006,12.0
1341,tt0451284,comedy,"Young, Single & Angry",movie,2006,1.0
1342,tt0450440,comedy,Ik omhels je met 1000 armen,movie,2006,3.0
1343,tt0452634,comedy,In a Day,movie,2007,5.0
1344,tt0454945,comedy,She's the Man,movie,2006,7.0
1345,tt0452681,comedy,The Santa Clause 3: The Escape Clause,movie,2006,11.0
1346,tt0452866,comedy,Studs,movie,2006,3.0
1347,tt0452643,comedy,Love and Other Disasters,movie,2007,4.0
1348,tt0452971,comedy,Azuloscurocasinegro,movie,2007,5.0
1349,tt0455362,comedy,The Breed,movie,2007,10.0
1350,tt0453457,comedy,Call It Fiction,short,2006,
1351,tt0453453,comedy,Beer League,movie,2006,9.0
1352,tt0455841,comedy,Ways of the Flesh,movie,2011,1.0
1353,tt0456144,comedy,Lage Raho Munna Bhai,movie,2006,9.0
1354,tt0455093,comedy,Célibataires,movie,2006,3.0
1355,tt0455671,comedy,Outside Sales,movie,2006,3.0
1356,tt0456123,comedy,Dikkenek,movie,2006,6.0
1357,tt0456481,comedy,Jaan-E-Mann: Let's Fall in Love... Again,movie,2006,10.0
1358,tt0454084,comedy,Blind Dating,movie,2007,4.0
