,0,1
1699,nm0000234,"Teen Choice Awards, Teen Choice Award"
1700,nm0000234,"Teen Choice Awards, Teen Choice Award"
1701,nm0000234,"Walk of Fame, Star on the Walk of Fame"
1702,nm0000234,"San Francisco Film Critics Circle, SFFCC Award"
1703,nm0000234,"Vancouver Film Critics Circle, VFCC Award"
1704,nm0000234,"CineVegas International Film Festival, Half-Life Award"
1705,nm0000234,"Central Ohio Film Critics Association, COFCA Award"
1706,nm0000234,"Los Angeles Film Festival, Spirit of Independence Award"
1707,nm0000234,"CinemaCon, USA, CinemaCon Award"
1708,nm0000234,"CinemaCon, USA, CinemaCon Award"
1709,nm0000234,"North Texas Film Critics Association, US, NTFCA Award"
1710,nm0000234,"Alliance of Women Film Journalists, EDA Female Focus Award"
1711,nm0000234,"New York Film Critics, Online, NYFCO Award"
1712,nm0000234,"Jupiter Award, Jupiter Award"
1713,nm0000234,"CinEuphoria Awards, CinEuphoria"
1714,nm0000234,"CinEuphoria Awards, CinEuphoria"
1715,nm0000234,"CinEuphoria Awards, CinEuphoria"
1716,nm0000234,"Utah Film Critics Association Awards, UFCA Award"
1717,nm0000234,"Online Film & Television Association, OFTA Television Award"
1718,nm0000234,"Online Film & Television Association, OFTA Film Award"
1719,nm0000234,"Elle Women in Hollywood Awards, Icon Award"
1720,nm0000234,"International Online Film Critics' Poll, IOFCP Award"
1721,nm0000234,"Awards Circuit Community Awards, ACCA"
1722,nm0000234,"Awards Circuit Community Awards, ACCA"
1723,nm0000234,"Golden Schmoes Awards, Golden Schmoes"
1724,nm0000234,"Behind the Voice Actors Awards, BTVA Feature Film Voice Acting Award"
1725,nm0000234,"Women Film Critics Circle Awards, WFCC Award"
1726,nm0000234,"Women Film Critics Circle Awards, WFCC Award"
1727,nm0000234,"Women Film Critics Circle Awards, Acting and Activism Award"
1728,nm0000234,"Spike Video Game Awards, VGA"
1729,nm0000234,"Gold Derby Awards, Gold Derby Film Award"
1730,nm0000234,"Nevada Film Critics Society, NFCS Award"
1731,nm0000234,"Russian National Movie Awards, Georges Award"
1732,nm0000234,"Hawaii Film Critics Society, HFCS Award"
1733,nm0569226,"Northeast Film Festival, US, Festival Award"
1734,nm0569226,"Pasadena International Film Festival, US, Best Actor"
1735,nm0569226,"SENE Film, Music and Art Festival, Film Jury Award"
1736,nm0569226,"Jefferson State Flixx Fest, Jury Prize"
1737,nm0000800,"Primetime Emmy Awards, Primetime Emmy"
1738,nm0000800,"Garden State Film Festival, Festival Award"
1739,nm0000800,"Action on Film International Film Festival, USA, Action on Film Award"
1740,nm0000800,"Gulf Coast Film & Video Festival, Lifetime Achievement Award"
1741,nm0000800,"Westchester Film Festival, Lifetime Achievement Award"
1742,nm0000800,"Ischia Global Film & Music Festival, Ischia Documentary Feature Award"
1743,nm0000800,"Chelsea Film Festival, Festival Award"
1744,nm0000800,"Unreal Film Festival, Festival Prize"
1745,nm0000800,"Matera International Film Festival, Jury Award"
1746,nm0893204,"New York Film Critics Circle Awards, NYFCC Award"
1747,nm0893204,"Phoenix Film Festival, Copper Wing Award"
1748,nm0893204,"Sant Jordi Awards, Sant Jordi"
1749,nm0341055,"Accolade Competition, Award of Merit"
1750,nm0556985,
1751,nm0000354,"Academy Awards, USA, Oscar"
1752,nm0000354,"Berlin International Film Festival, Silver Berlin Bear"
1753,nm0000354,"Berlin International Film Festival, Silver Berlin Bear"
1754,nm0000354,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
1755,nm0000354,"Critics Choice Awards, Joel Siegel Award"
1756,nm0000354,"Chicago Film Critics Association Awards, CFCA Award"
1757,nm0000354,"Florida Film Critics Circle Awards, FFCC Award"
1758,nm0000354,"Golden Globes, USA, Golden Globe"
1759,nm0000354,"Satellite Awards, Satellite Award"
1760,nm0000354,"Gotham Awards, Tribute Award"
1761,nm0000354,"Humanitas Prize, Humanitas Prize"
1762,nm0000354,"Las Vegas Film Critics Society Awards, Sierra Award"
1763,nm0000354,"National Board of Review, USA, NBR Award"
1764,nm0000354,"National Board of Review, USA, NBR Award"
1765,nm0000354,"National Board of Review, USA, Special Achievement Award"
1766,nm0000354,"Palm Springs International Film Festival, Chairman's Award"
1767,nm0000354,"People's Choice Awards, USA, People's Choice Award"
1768,nm0000354,"Screen Actors Guild Awards, Actor"
1769,nm0000354,"ShoWest Convention, USA, ShoWest Award"
1770,nm0000354,"ShoWest Convention, USA, ShoWest Award"
1771,nm0000354,"Walk of Fame, Star on the Walk of Fame"
1772,nm0000354,"Empire Awards, UK, Empire Award"
1773,nm0000354,"Empire Awards, UK, Empire Award"
1774,nm0000354,"Western Heritage Awards, Bronze Wrangler"
1775,nm0000354,"Western Heritage Awards, Bronze Wrangler"
1776,nm0000354,"BAFTA/LA Britannia Awards, Britannia Award"
1777,nm0000354,"Capri, Hollywood, Capri Ensemble Cast Award"
1778,nm0000354,"Central Ohio Film Critics Association, COFCA Award"
1779,nm0000354,"Houston Film Critics Society Awards, Humanitarian Award"
1780,nm0000354,"Awards Circuit Community Awards, ACCA"
1781,nm0000354,"Gold Derby Awards, Gold Derby Film Award"
1782,nm0000354,"All Def Movie Awards, All Def Movie Award"
1783,nm0000354,"Russian National Movie Awards, Georges Award"
1784,nm0000354,"Hollywood Critics Association Midseason Awards, HCA Award"
1785,nm0004851,"Academy Awards, USA, Oscar"
1786,nm0004851,"ALMA Awards, ALMA Award"
1787,nm0004851,"Bambi Awards, Bambi"
1788,nm0004851,"Boston Society of Film Critics Awards, BSFC Award"
1789,nm0004851,"BAFTA Awards, BAFTA Film Award"
1790,nm0004851,"Cannes Film Festival, Best Actress"
1791,nm0004851,"César Awards, France, Honorary César"
1792,nm0004851,"David di Donatello Awards, David"
1793,nm0004851,"European Film Awards, European Film Award"
1794,nm0004851,"European Film Awards, EFA People's Choice Award"
1795,nm0004851,"Fotogramas de Plata, Fotogramas de Plata"
1796,nm0004851,"Fotogramas de Plata, Fotogramas de Plata"
1797,nm0004851,"Fotogramas de Plata, Fotogramas de Plata"
1798,nm0004851,"Fotogramas de Plata, Fotogramas de Plata"
1799,nm0004851,"Satellite Awards, Special Achievement Award"
1800,nm0004851,"Gotham Awards, Tribute Award"
1801,nm0004851,"Gotham Awards, Gotham Independent Film Award"
1802,nm0004851,"Hollywood Film Awards, Hollywood Film Award"
1803,nm0004851,"Imagen Foundation Awards, Creative Achievement Award"
1804,nm0004851,"Film Independent Spirit Awards, Independent Spirit Award"
1805,nm0004851,"Kansas City Film Critics Circle Awards, KCFCC Award"
1806,nm0004851,"Los Angeles Film Critics Association Awards, LAFCA Award"
1807,nm0004851,"Los Angeles Film Critics Association Awards, LAFCA Award"
1808,nm0004851,"Miami Film Festival, Precious Gem Icon Award"
1809,nm0004851,"National Board of Review, USA, NBR Award"
1810,nm0004851,"National Society of Film Critics Awards, USA, NSFC Award"
1811,nm0004851,"New York Film Critics Circle Awards, NYFCC Award"
1812,nm0004851,"Palm Springs International Film Festival, International Star Award"
1813,nm0004851,"San Diego Film Critics Society Awards, SDFCS Award"
1814,nm0004851,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
1815,nm0004851,"Santa Barbara International Film Festival, Montecito Award"
1816,nm0004851,"Santa Barbara International Film Festival, Outstanding Performer of the Year Award"
1817,nm0004851,"Southeastern Film Critics Association Awards, SEFCA Award"
1818,nm0004851,"Venice Film Festival, Volpi Cup"
1819,nm0004851,"Walk of Fame, Star on the Walk of Fame"
1820,nm0004851,"Ondas Awards, Film Award"
1821,nm0004851,"Empire Awards, UK, Empire Award"
1822,nm0004851,"Peñíscola Comedy Film Festival, Best Actress"
1823,nm0004851,"Premios ACE, Premio ACE"
1824,nm0004851,"Gaudí Awards, Gaudí Award"
1825,nm0004851,"Telluride Film Festival, US, Silver Medallion Award"
1826,nm0004851,"Alliance of Women Film Journalists, EDA Special Mention Award"
1827,nm0004851,"Alliance of Women Film Journalists, EDA Special Mention Award"
1828,nm0004851,"New York Film Critics, Online, NYFCO Award"
1829,nm0004851,"Dublin Film Critics Circle Awards, DFCC"
1830,nm0004851,"Sichuan TV Festival, Gold Panda"
1831,nm0004851,"Iowa Film Critics Awards, IFC Award"
1832,nm0004851,"Jupiter Award, Jupiter Award"
1833,nm0004851,"CinEuphoria Awards, CinEuphoria"
1834,nm0004851,"CinEuphoria Awards, CinEuphoria"
1835,nm0004851,"CinEuphoria Awards, CinEuphoria"
1836,nm0004851,"SESC Film Festival, Brazil, Audience Award"
1837,nm0004851,"SESC Film Festival, Brazil, Audience Award"
1838,nm0004851,"SESC Film Festival, Brazil, Critics Award"
1839,nm0004851,"SESC Film Festival, Brazil, Audience Award"
1840,nm0004851,"Film Club's The Lost Weekend, Lost Weekend Award"
1841,nm0004851,"The Platino Awards for Iberoamerican Cinema, Audience Award"
1842,nm0004851,"Village Voice Film Poll, VVFP Award"
1843,nm0004851,"The Stinkers Bad Movie Awards, Stinker Award"
1844,nm0004851,"Yoga Awards, Yoga Award"
1845,nm0004851,"Yoga Awards, Yoga Award"
1846,nm0004851,"Bellaria Film Festival (BFF), Casa Rossa"
1847,nm0004851,"Metropol'His Film Festival, Lifetime Achievement Award"
1848,nm0004851,"Latino Entertainment Journalists Association Film Awards, LEJA Award"
1849,nm0001794,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
1850,nm0001794,"Fantasporto, Special Career Award"
1851,nm0001794,"Young Artist Awards, Young Artist Award"
1852,nm0129583,
1853,nm0000056,"Academy Awards, USA, Oscar"
1854,nm0000056,"Berlin International Film Festival, Silver Berlin Bear"
1855,nm0000056,"BAFTA Awards, BAFTA Film Award"
1856,nm0000056,"Cannes Film Festival, Best Actor"
1857,nm0000056,"Cinema Writers Circle Awards, Spain, CEC Award"
1858,nm0000056,"David di Donatello Awards, David"
1859,nm0000056,"Primetime Emmy Awards, Primetime Emmy"
1860,nm0000056,"Film Society of Lincoln Center, Gala Tribute"
1861,nm0000056,"Golden Apple Awards, Golden Apple"
1862,nm0000056,"Golden Globes, USA, Golden Globe"
1863,nm0000056,"Golden Globes, USA, Cecil B. DeMille Award"
1864,nm0000056,"Hasty Pudding Theatricals, USA, Man of the Year"
1865,nm0000056,"Laurel Awards, Golden Laurel"
1866,nm0000056,"Laurel Awards, Golden Laurel"
1867,nm0000056,"Mar del Plata Film Festival, Best Actor"
1868,nm0000056,"ICG Publicists Awards, Showmanship Award"
1869,nm0000056,"National Board of Review, USA, NBR Award"
1870,nm0000056,"National Society of Film Critics Awards, USA, NSFC Award"
1871,nm0000056,"New York Film Critics Circle Awards, NYFCC Award"
1872,nm0000056,"New York Film Critics Circle Awards, NYFCC Award"
1873,nm0000056,"Photoplay Awards, Most Popular Male Star"
1874,nm0000056,"Screen Actors Guild Awards, Actor"
1875,nm0000056,"Screen Actors Guild Awards, Life Achievement Award"
1876,nm0000056,"Walk of Fame, Star on the Walk of Fame"
1877,nm0000056,"Phoenix Film Critics Society Awards, PFCS Award"
1878,nm0000056,"Online Film & Television Association, OFTA Television Award"
1879,nm0000056,"Online Film & Television Association, OFTA Film Hall of Fame"
1880,nm0000056,"Gold Derby Awards, Gold Derby Film Award"
1881,nm0000056,"Gold Derby Awards, Gold Derby TV Award"
1882,nm0000056,"The Kennedy Center Honors, Kennedy Center Honors"
1883,nm0000400,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
1884,nm0000400,"Film Independent Spirit Awards, Independent Spirit Award"
1885,nm0000400,"London Critics Circle Film Awards, ALFS Award"
1886,nm0000400,"New York Film Critics Circle Awards, NYFCC Award"
1887,nm0000400,"Society of Texas Film Critics Awards, STFC Award"
1888,nm0000400,"Empire Awards, UK, Empire Award"
1889,nm0000551,"Hollywood Film Awards, Hollywood Film Award"
1890,nm0000551,"Philadelphia Film Festival, Artistic Achievement Award"
1891,nm0000551,"Seattle International Film Festival, Golden Space Needle Award"
1892,nm0000551,"Torino International Festival of Young Cinema, Jury Special Prize"
1893,nm0000551,"Capri, Hollywood, Capri Ensemble Cast Award"
1894,nm0000551,"Online Film & Television Association, OFTA Film Award"
1895,nm0000551,"Nevada Film Critics Society, NFCS Award"
1896,nm0055794,
1897,nm0451321,"Zee Cine Awards, Special Award"
1898,nm0451321,"Apsara Film Producers Guild Awards, Special Awards"
1899,nm0451321,"Apsara Film Producers Guild Awards, Apsara Award"
1900,nm0451321,"Bollywood Awards, Bollywood Movie Award"
1901,nm0451321,"Bollywood Awards, Bollywood Movie Award"
1902,nm0451321,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
1903,nm0451321,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
1904,nm0451321,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
1905,nm0451321,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
1906,nm0451321,"Dubai International Film Festival, Lifetime Achievement Award"
1907,nm0451321,"People's Choice Awards, India, People's Choice Award"
1908,nm0451321,"GQ Awards, India, GQ Award"
1909,nm0451321,"Mirchi Music Awards, IN, Special Award"
1910,nm0451321,"Indian Television Academy Awards, India, Indian Television Academy Award"
1911,nm0451321,"Annual Central European Bollywood Awards, India, Popular Award"
1912,nm0451321,"Annual Central European Bollywood Awards, India, Popular Award"
1913,nm0451321,"Annual Central European Bollywood Awards, India, Popular Award"
1914,nm0451321,"Annual Central European Bollywood Awards, India, Popular Award"
1915,nm0451321,"Annual Central European Bollywood Awards, India, Popular Award"
1916,nm0451321,"Stardust Awards, India, Editor's Choice"
1917,nm0451321,"Stardust Awards, India, Reader's Choice"
1918,nm0451321,"Stardust Awards, India, Reader's Choice"
1919,nm0451321,"IBNLive Movie Awards, Popular Award"
1920,nm0451321,"BIG Star Entertainment Awards, India, Film Award"
1921,nm0451321,"BIG Star Entertainment Awards, India, Special Award"
1922,nm0451321,"Dadasaheb Phalke International Film Festival (DPIFF), Dada Saheb Phalke Award"
1923,nm0451321,"Vogue Beauty Awards, Vogue Beauty Award"
1924,nm0451321,"HT Café Film Awards, HT Café Film Award"
1925,nm0451321,"HT Café Film Awards, HT Café Film Award"
1926,nm0451321,"HT Café Film Awards, HT Café Film Award"
1927,nm0451321,"ETC Bollywood Business Awards, Bollywood Business Award"
1928,nm0451321,"ETC Bollywood Business Awards, Bollywood Business Award"
1929,nm0451321,"CNN-IBN Indian of the Year, Indian of the Year"
1930,nm0451321,"Cosmopolitan Fun Fearless Awards, UK Bollywood Cosmopolitan Awards"
1931,nm0451321,"Cosmopolitan Fun Fearless Awards, Fun Fearless Award"
1932,nm0451321,"Cosmopolitan Fun Fearless Awards, Fun Fearless Award"
1933,nm0451321,"Cosmopolitan Fun Fearless Awards, Fun Fearless Award"
1934,nm0451321,"The Ghanta Awards, Ghanta Award"
1935,nm0451321,"HELLO! Hall of Fame Awards, India, HELLO! Hall of Fame Award"
1936,nm0451321,"HELLO! Hall of Fame Awards, India, HELLO! Hall of Fame Award"
1937,nm0451321,"Guinness World Record Award, Guinness World Record"
1938,nm0451321,"HiFlyers Awards, HiFlyers Award"
1939,nm0451321,"Sabsey Favourite Kaun Awards, Popular Award"
1940,nm0451321,"Sabsey Favourite Kaun Awards, Popular Award"
1941,nm0451321,"Sabsey Favourite Kaun Awards, Popular Award"
1942,nm0451321,"Sabsey Favourite Kaun Awards, Popular Award"
1943,nm0451321,"Sabsey Favourite Kaun Awards, Popular Award"
1944,nm0451321,"Bollywood Hungama Surfers' Choice Movie Awards, Surfers' Choice Award"
1945,nm0451321,"Screen Awards, IN, Screen Award"
1946,nm0451321,"Star Box Office India Awards, Box Office India Award"
1947,nm0451321,"Star Box Office India Awards, Box Office India Award"
1948,nm0451321,"Indian Telly Awards, Indian Telly Award"
1949,nm0451321,"Lions Gold Awards, Film Award"
1950,nm0451321,"Nickelodeon Kids' Choice Awards, India, Nickelodeon Kids' Choice Award"
1951,nm0451321,"Nickelodeon Kids' Choice Awards, India, Nickelodeon Kids' Choice Award"
1952,nm0451321,"Nickelodeon Kids' Choice Awards, India, Nickelodeon Kids' Choice Award"
1953,nm0451321,"Indian Film Festival Of Melbourne, Honorary Award"
1954,nm0451321,"Filmfare Glamour And Style Awards, Filmfare Glamour and Style Award"
1955,nm0451321,"Filmfare Glamour And Style Awards, Filmfare Glamour and Style Award"
1956,nm0451321,"Filmfare Glamour And Style Awards, Filmfare Glamour and Style Award"
1957,nm0451321,"Filmfare Glamour And Style Awards, Filmfare Glamour and Style Award"
1958,nm0451321,"Global Film Awards, Global Indian Film and TV Honours"
1959,nm0451321,"Global Film Awards, Global Indian Film Award"
1960,nm0451321,"Global Film Awards, Global Indian Film Award"
1961,nm0451321,"FOI Online Awards, FOI Online Award"
1962,nm0451321,"Masala! Awards, Popular Award"
1963,nm0451321,"Masala! Awards, Popular Award"
1964,nm0451321,"Lux Golden Rose Awards, Popular Award"
1965,nm0451321,"HT India's Most Stylish Awards, Popular Award"
1966,nm0451321,"Aaj Tak Sabse Tez Awards, Aaj Tak Sabse Tez Award"
1967,nm0706787,"Awards of the International Indian Film Academy, Special Award"
1968,nm0706787,"Awards of the International Indian Film Academy, IIFA Golden Decade Honour"
1969,nm0706787,"Zee Cine Awards, Critics Choice Award"
1970,nm0706787,"Bollywood Awards, Bollywood Movie Award"
1971,nm0706787,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
1972,nm0706787,"People's Choice Awards, India, People's Choice Award"
1973,nm0706787,"Annual Central European Bollywood Awards, India, Popular Award"
1974,nm0706787,"Stardust Awards, India, Editor's Choice"
1975,nm0706787,"Stardust Awards, India, Special Award"
1976,nm0706787,"BIG Star Entertainment Awards, India, Film Award"
1977,nm0706787,"BIG Star Entertainment Awards, India, Film Award"
1978,nm0706787,"BIG Star Entertainment Awards, India, Decade Award"
1979,nm0706787,"Vogue Beauty Awards, Vogue Beauty Award"
1980,nm0706787,"Priyadarshni Academy Awards, Smita Patil Memorial Award"
1981,nm0706787,"Cosmopolitan Fun Fearless Awards, Fun Fearless Award"
1982,nm0706787,"The Ghanta Awards, Ghanta Award"
1983,nm0706787,"Videocon India Youth Icon Awards, Youth Icon Award"
1984,nm0706787,"HELLO! Hall of Fame Awards, India, HELLO! Hall of Fame Award"
1985,nm0706787,"HELLO! Hall of Fame Awards, India, HELLO! Hall of Fame Award"
1986,nm0706787,"Zoom Glam Awards, Zoom Glam Award"
1987,nm0706787,"Screen Awards, IN, Screen Award"
1988,nm0706787,"Lions Gold Awards, Film Award"
1989,nm0706787,"Ananda Vikatan Cinema Awards, Ananda Vikatan Cinema Award"
1990,nm0706787,"Indian Film Festival Of Melbourne, Honorary Award"
1991,nm0706787,"Filmfare Glamour And Style Awards, Filmfare Glamour and Style Award"
1992,nm0706787,"Filmfare Glamour And Style Awards, Filmfare Glamour and Style Award"
1993,nm0706787,"Filmfare Glamour And Style Awards, Filmfare Glamour and Style Award"
1994,nm0706787,"V Shantaram Awards, V Shantaram Annual Film Award"
1995,nm0706787,"Masala! Awards, Aaj Tak's Movie Masala Award"
1996,nm0706787,"Lux Golden Rose Awards, Popular Award"
1997,nm0706787,"HT India's Most Stylish Awards, Popular Award"
1998,nm0706787,"HT India's Most Stylish Awards, Popular Award"
1999,nm0706787,"HT India's Most Stylish Awards, Popular Award"
2000,nm0802103,"Filmfare Awards, Filmfare Award"
2001,nm0802103,"Screen Awards, IN, Screen Award"
2002,nm2528716,"Bengal Film Journalists' Award, BFJA Award"
2003,nm0000514,"Hollywood Film Awards, Hollywood Film Award"
2004,nm0000514,"New York International Independent Film & Video Festival, Feature Film Award"
2005,nm0000514,"Temecula Valley International Film Festival, Career Achievement Award"
2006,nm0000514,"Boston Film Festival, Festival Prize"
2007,nm0000514,"Mount Shasta International Film Festival, Jury Award"
2008,nm0000514,"Rebelfest, Rebel Award"
2009,nm0000514,"Rebelfest, Rebel Award"
2010,nm0000514,"Hollywood Reel Independent Film Festival, Best Supporting Actor"
2011,nm0000514,"Independent Filmmakers Showcase IFS Film Festival, US, Jury Award"
2012,nm0000514,"Independent Filmmakers Showcase IFS Film Festival, US, Audience Award"
2013,nm0000514,"Independent Filmmakers Showcase IFS Film Festival, US, IFS Award"
2014,nm0000514,"CinEuphoria Awards, CinEuphoria"
2015,nm0000514,"Los Angeles Film Awards, Honorable Mention"
2016,nm0000514,"Mammoth Film Festival, Best Documentary Film"
2017,nm0000514,"World Film Carnival, Singapore, Outstanding Achievement Award"
2018,nm0000514,"New York Independent Cinema Awards, New York Cinema Award"
2019,nm0000514,"Cannes World Film Festival, Monthly Award"
2020,nm0000514,"Luleå International Film Festival, Best Feature Documentary"
2021,nm0000514,"Paris Film Awards, December Award"
2022,nm0000514,"Deluxe Film Festival, Jury Prize"
2023,nm0112915,
2024,nm0621008,
2025,nm0001397,
2026,nm0000798,
2027,nm0066664,
2028,nm0236952,"Primetime Emmy Awards, Primetime Emmy"
2029,nm0236952,"Primetime Emmy Awards, Primetime Emmy"
2030,nm0236952,"Viewers for Quality Television Awards, Q Award"
2031,nm0236952,"Viewers for Quality Television Awards, Q Award"
2032,nm0236952,"Western Heritage Awards, Bronze Wrangler"
2033,nm0887708,"Acapulco Black Film Festival, Black Film Award"
2034,nm0887708,"Acapulco Black Film Festival, Byron E. Lewis Trailblazer Award"
2035,nm0887708,"Chicago Underground Film Festival, Jack Smith Lifetime Achievement Award"
2036,nm0887708,"Daytime Emmy Awards, Daytime Emmy"
2037,nm0887708,"Gotham Awards, Tribute Award"
2038,nm0887708,"Humanitas Prize, Humanitas Prize"
2039,nm0887708,"Image Awards (NAACP), Image Award"
2040,nm0887708,"Los Angeles Pan African Film Festival, Lifetime Achievement Award"
2041,nm0887708,"African-American Film Critics Association (AAFCA), Cinema Vanguard Award"
2042,nm0887708,"African-American Film Critics Association (AAFCA), Special Achievement Award"
2043,nm0887708,"Online Film & Television Association, OFTA Television Award"
2044,nm0000218,"BAFTA Awards, BAFTA Film Award"
2045,nm0000218,"Critics Choice Awards, Critics Choice Award"
2046,nm0000218,"European Film Awards, European Film Award"
2047,nm0000218,"Evening Standard British Film Awards, Evening Standard British Film Award"
2048,nm0000218,"Evening Standard British Film Awards, Evening Standard British Film Award"
2049,nm0000218,"Evening Standard British Film Awards, Evening Standard British Film Award"
2050,nm0000218,"Evening Standard British Film Awards, Evening Standard British Film Award"
2051,nm0000218,"Evening Standard British Film Awards, Evening Standard British Film Award"
2052,nm0000218,"Florida Film Critics Circle Awards, FFCC Award"
2053,nm0000218,"Ft. Lauderdale International Film Festival, Jury Award"
2054,nm0000218,"Satellite Awards, Special Achievement Award"
2055,nm0000218,"Hollywood Film Awards, Hollywood Film Award"
2056,nm0000218,"London Critics Circle Film Awards, Dilys Powell Award"
2057,nm0000218,"London Critics Circle Film Awards, ALFS Award"
2058,nm0000218,"National Board of Review, USA, NBR Award"
2059,nm0000218,"Online Film Critics Society Awards, OFCS Award"
2060,nm0000218,"Santa Barbara International Film Festival, Cinema Vanguard Award"
2061,nm0000218,"Screen Actors Guild Awards, Actor"
2062,nm0000218,"Lumiere Awards, France, Lumiere Award"
2063,nm0000218,"Viareggio EuropaCinema, EuropaCinema Platinum Award"
2064,nm0000218,"Cabourg Romantic Film Festival, Best Actress"
2065,nm0000218,"Sant Jordi Awards, Sant Jordi"
2066,nm0000218,"Chlotrudis Awards, Chlotrudis Award"
2067,nm0000218,"Dublin International Film Festival, Career Achievement Award"
2068,nm0000218,"Alliance of Women Film Journalists, EDA Female Focus Award"
2069,nm0000218,"Dublin Film Critics Circle Awards, DFCC"
2070,nm0000218,"Globes de Cristal Awards, France, Globe de Cristal"
2071,nm0000218,"Online Film & Television Association, OFTA Television Award"
2072,nm0000218,"Women Film Critics Circle Awards, Mommie Dearest Worst Screen Mom of the Year Award"
2073,nm0000576,"Academy Awards, USA, Oscar"
2074,nm0000576,"Academy Awards, USA, Oscar"
2075,nm0000576,"Berlin International Film Festival, Silver Berlin Bear"
2076,nm0000576,"Boston Society of Film Critics Awards, BSFC Award"
2077,nm0000576,"Boston Society of Film Critics Awards, BSFC Award"
2078,nm0000576,"Critics Choice Awards, Joel Siegel Award"
2079,nm0000576,"Critics Choice Awards, Critics Choice Award"
2080,nm0000576,"Critics Choice Awards, Critics Choice Award"
2081,nm0000576,"Cannes Film Festival, Best Actor"
2082,nm0000576,"César Awards, France, Honorary César"
2083,nm0000576,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
2084,nm0000576,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
2085,nm0000576,"Denver International Film Festival, John Cassavetes Award"
2086,nm0000576,"Florida Film Critics Circle Awards, FFCC Award"
2087,nm0000576,"Golden Apple Awards, Sour Apple"
2088,nm0000576,"Golden Globes, USA, Golden Globe"
2089,nm0000576,"Satellite Awards, Golden Satellite Award"
2090,nm0000576,"Gotham Awards, Gotham Independent Film Award"
2091,nm0000576,"Hollywood Film Awards, Humanitarian Award"
2092,nm0000576,"Film Independent Spirit Awards, Special Distinction Award"
2093,nm0000576,"Film Independent Spirit Awards, Independent Spirit Award"
2094,nm0000576,"Kansas City Film Critics Circle Awards, KCFCC Award"
2095,nm0000576,"Las Vegas Film Critics Society Awards, Sierra Award"
2096,nm0000576,"London Critics Circle Film Awards, ALFS Award"
2097,nm0000576,"Los Angeles Film Critics Association Awards, LAFCA Award"
2098,nm0000576,"Los Angeles Film Critics Association Awards, New Generation Award"
2099,nm0000576,"National Board of Review, USA, NBR Award"
2100,nm0000576,"National Society of Film Critics Awards, USA, NSFC Award"
2101,nm0000576,"New York Film Critics Circle Awards, NYFCC Award"
2102,nm0000576,"Palm Springs International Film Festival, Desert Palm Achievement Award"
2103,nm0000576,"Palm Springs International Film Festival, Director of the Year Award"
2104,nm0000576,"PGA Awards, Stanley Kramer Award"
2105,nm0000576,"San Francisco International Film Festival, Peter J. Owens Award"
2106,nm0000576,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
2107,nm0000576,"Santa Barbara International Film Festival, Modern Master Award"
2108,nm0000576,"Screen Actors Guild Awards, Actor"
2109,nm0000576,"Southeastern Film Critics Association Awards, SEFCA Award"
2110,nm0000576,"São Paulo International Film Festival, Audience Award"
2111,nm0000576,"Venice Film Festival, Volpi Cup"
2112,nm0000576,"Venice Film Festival, UNESCO Award"
2113,nm0000576,"Venice Film Festival, Volpi Cup"
2114,nm0000576,"BAFTA/LA Britannia Awards, Britannia Award"
2115,nm0000576,"San Francisco Film Critics Circle, SFFCC Award"
2116,nm0000576,"Vancouver Film Critics Circle, VFCC Award"
2117,nm0000576,"Vancouver Film Critics Circle, VFCC Award"
2118,nm0000576,"Kinema Junpo Awards, Kinema Junpo Award"
2119,nm0000576,"Phoenix Film Critics Society Awards, PFCS Award"
2120,nm0000576,"Phoenix Film Critics Society Awards, PFCS Award"
2121,nm0000576,"Chlotrudis Awards, Chlotrudis Award"
2122,nm0000576,"Capri, Hollywood, Capri Movie of the Year Award"
2123,nm0000576,"Central Ohio Film Critics Association, COFCA Award"
2124,nm0000576,"Austin Film Critics Association, AFCA Award"
2125,nm0000576,"Zurich Film Festival, Golden Icon Award"
2126,nm0000576,"Rome Film Fest, Premiere Prize"
2127,nm0000576,"Dubai International Film Festival, Lifetime Achievement Award"
2128,nm0000576,"St. Louis Film Critics Association, US, SLFCA Award"
2129,nm0000576,"Alliance of Women Film Journalists, EDA Award"
2130,nm0000576,"New York Film Critics, Online, NYFCO Award"
2131,nm0000576,"Dublin Film Critics Circle Awards, DFCC"
2132,nm0000576,"Jupiter Award, Jupiter Award"
2133,nm0000576,"SESC Film Festival, Brazil, Audience Award"
2134,nm0000576,"Houston Film Critics Society Awards, HFCS Award"
2135,nm0000576,"FICE - Federazione Italiana Cinema d'Essai, Audience Award"
2136,nm0000576,"Online Film & Television Association, OFTA Film Award"
