0,1,2,3,4,5
tt0183056,"A Jewish girl in nineteenth century London, dreams of becoming a stage actress.","6,8/10",2h 37min,['Arnaud Desplechin'],"['Arnaud Desplechin', 'Emmanuel Bourdieu', 'Arthur Symons']"
tt0183639,The story of Frank Cassilis and Northmour as both seemingly try to protect the Huddlestone family against mexican separatists while each has their own purposes and agenda.,"4,5/10",1h 34min,['C. Grant Mitchell'],"['David A. Goodman', 'Daniel Riordan', 'Robert Louis Stevenson']"
tt0180683,A homeless man takes a newly homeless man under his wing and teaches him how to survive on the streets.,"5,9/10",1h 32min,[],[]
tt0183550,"When a meddlesome mother enrolls in university with her son, old and new worlds collide with awesome consequences.","6,4/10",1h 35min,['Mark Lamprell'],['Mark Lamprell']
tt0182508,A series of urban legends take place around the life of a troubled man who is searching New York City for a mysterious stranger.,"6,8/10",1h 43min,['Jon Shear'],"['Daniel Reitz', 'Jon Shear']"
tt0181984,"Un hombre intenta estar a la altura de los estándares de su padre, consigue un trabajo como corredor que lo coloca en la vía rápida hacia el éxito. Sin embargo, el trabajo podría no ser tan legítimo como parecía en un principio.","7,0/10",2h,[],[]
tt0184056,Antoine and Rémi have been living together for over three years. Rémi films their life using a Super 8 camera.,"7,3/10",1h 25min,['Rémi Lange'],"['Rémi Lange', 'Antoine Parlebas']"
tt0184858,"Después de asumir la identidad de su compañero de celda muerto para conseguir a la novia del otro hombre, un exconvicto se encuentra con que participa a regañadientes en un atraco a un casino.","5,8/10",1h 44min,['John Frankenheimer'],['Ehren Kruger']
tt0185542,Two 17-year-old boys mark the new year by doing twelve dangerous but exciting tasks set for them by their friends.,"6,2/10",1h 41min,['Suri Krishnamma'],['Ralph Brown']
tt0186221,A young couple faces its darker sides when the prospective buyers of their house offer more than what was asked for.,"7,8/10",1h 33min,['Karl W. Lohninger'],['Karl W. Lohninger']
tt0187880,The mechanic Jack tries to get rid of his criminal background.,"5,7/10",1h 30min,['Mika Kaurismäki'],"['Paul Charles Bailly', 'Mika Kaurismäki']"
tt0187393,El pacífico granjero Benjamin Martin se ve impulsado a liderar la milicia colonial durante la Revolución Americana cuando un sádico oficial británico asesina a su hijo.,"7,2/10",2h 45min,[],[]
tt0186975,"College students Al and Imogen meet and fall in love, but fear of commitment causes them to go their separate ways.","5,0/10",1h 31min,[],[]
tt0187761,A young man must decide between a life on the streets and a career in the theater.,"5,1/10",1h 35min,['Elyse Lewin'],['Patrick Newall']
tt0186719,"Charlie, his sexy girlfriend, and his moronic best friend drink, drug, and self-destruct over the course of one day at the home of Charlie's father in Los Angeles.","4,1/10",1h 27min,[],[]
