id_pelicula,Genero,Titulo,Tipo,Año_estreno,Mes_estreno
tt0385933,comedia,Le parfum de la dame en noir,movie,2005,9
tt0386588,comedia,Hitch,movie,2005,3
tt0386603,comedia,Love for Rent,movie,2008,2
tt0386802,comedia,Store planer!,movie,2005,1
tt0388125,comedia,In Her Shoes,movie,2005,12
tt0388193,comedia,The L.A. Riot Spectacular,movie,2006,11
tt0388183,comedia,King's Ransom,movie,2005,4
tt0388287,comedia,My Big Phat Hip Hop Family,movie,2005,3
tt0388500,comedia,Beauty Shop,movie,2005,3
tt0387514,comedia,Prime,movie,2006,2
tt0389053,comedia,Johnny Slade's Greatest Hits,movie,2005,8
tt0389073,comedia,Killing Cupid,movie,2005,7
tt0388973,comedia,The Girl from Monday,movie,2005,7
tt0391304,comedia,A Lot Like Love,movie,2005,6
tt0390614,comedia,Waqt: The Race Against Time,movie,2005,4
tt0391728,comedia,Adam and Eve,movie,2008,3
tt0392908,comedia,When Do We Eat?,movie,2006,4
tt0392465,comedia,Mozart and the Whale,movie,2006,4
tt0393685,comedia,Santa's Slay,movie,2005,10
tt0393875,comedia,The Third Wish,movie,2005,4
tt0395251,comedia,The Producers,movie,2005,12
tt0395553,comedia,Le courage d'aimer,movie,2005,6
tt0395589,comedia,I Hate You,short,2005,5
tt0395699,comedia,The Pacifier,movie,2005,4
tt0396116,comedia,Maman Last Call,movie,2005,2
tt0396269,comedia,Wedding Crashers,movie,2005,8
tt0396535,comedia,Club eutanasia,movie,2005,4
tt0396752,comedia,Nanny McPhee,movie,2006,2
tt0398165,comedia,The Longest Yard,movie,2005,9
tt0396652,comedia,Ice Princess,movie,2005,10
tt0397401,comedia,Drop Dead Sexy,movie,2005,3
tt0397077,comedia,L.A. Dicks,movie,2005,9
tt0397753,comedia,Zemanovaload,movie,2007,
tt0397692,comedia,"Travaux, on sait quand ça commence...",movie,2005,6
tt0398375,comedia,Rumor Has It...,movie,2006,1
tt0399356,comedia,Miracolo a Palermo!,movie,2005,4
tt0399186,comedia,The Indie Pendant,movie,2005,6
tt0398927,comedia,Dead Meat,movie,2005,2
tt0398982,comedia,Duane Hopwood,movie,2006,9
tt0398971,comedia,Down and Derby,movie,2006,12
tt0399222,comedia,Je préfère qu'on reste amis,movie,2005,2
tt0400497,comedia,Herbie Fully Loaded,movie,2005,7
tt0399462,comedia,Out on a Limb,movie,2005,10
tt0399327,comedia,The Man,movie,2006,4
tt0400525,comedia,The Ice Harvest,movie,2006,2
tt0399860,comedia,Som man bäddar...,movie,2005,3
tt0400186,comedia,Chanthupottu,movie,2005,8
tt0401591,comedia,Brooklyn Lobster,movie,2005,11
tt0401244,comedia,The Baxter,movie,2005,4
tt0402043,comedia,Bab el web,movie,2005,3
tt0401085,comedia,C.R.A.Z.Y.,movie,2006,9
tt0401385,comedia,Say Uncle,movie,2005,7
tt0400897,comedia,"Tu vas rire, mais je te quitte",movie,2005,1
tt0402247,comedia,Hating Alison Ashley,movie,2005,3
tt0402850,comedia,The Big White,movie,2005,10
tt0401462,comedia,The Helix... Loaded,movie,2005,3
tt0402040,comedia,Avant qu'il ne soit trop tard,movie,2005,5
tt0402230,comedia,The Great New Wonderful,movie,2006,9
tt0402115,comedia,Csak szex és más semmi,movie,2005,12
tt0402493,comedia,Ivkova slava,movie,2005,11
tt0402294,comedia,Iznogoud,movie,2005,2
tt0402894,comedia,Casanova,movie,2006,1
tt0403508,comedia,The Sisterhood of the Traveling Pants,movie,2005,6
tt0403522,comedia,Solkongen,movie,2005,2
tt0405086,comedia,The Lady from Sockholm,movie,2005,6
tt0403455,comedia,Roll Bounce,movie,2005,9
tt0403848,comedia,The Ape,movie,2005,6
tt0404030,comedia,Everything Is Illuminated,movie,2005,11
tt0405325,comedia,Sky High,movie,2005,7
tt0406219,comedia,Shut Up and Shoot Me,movie,2005,12
tt0405282,comedia,Round About Five,short,2005,8
tt0405357,comedia,Suits on the Loose,movie,2005,10
tt0405422,comedia,The 40 Year Old Virgin,movie,2005,10
tt0406097,comedia,Nearing Grace,movie,2005,6
tt0405163,comedia,The Moguls,movie,2006,4
tt0406375,comedia,Zathura: A Space Adventure,movie,2005,11
tt0406350,comedia,Wit's End,movie,2005,
tt0406528,comedia,El amor - primera parte,movie,2005,3
tt0405743,comedia,Barfuss,movie,2005,3
tt0406222,comedia,Skrítek,movie,2005,3
tt0406650,comedia,The Chumscrubber,movie,2006,10
tt0406711,comedia,Dobro ustimani mrtvaci,movie,2005,9
tt0407265,comedia,Transamerica,movie,2006,4
tt0407111,comedia,Szöke kóla,movie,2005,12
tt0407732,comedia,Dirty Deeds,movie,2006,8
tt0407269,comedia,The Truth About Love,movie,2007,2
tt0407236,comedia,Sílení,movie,2005,11
tt0407121,comedia,Pooh's Heffalump Movie,movie,2005,4
tt0408120,comedia,Príbehy obycejného sílenství,movie,2005,2
tt0407680,comedia,Complete Guide to Guys,movie,2005,11
tt0407918,comedia,Kamenák 3,movie,2005,1
tt0407703,comedia,Csudafilm,movie,2005,1
tt0408993,comedia,The Life and Hard Times of Guy Terrifico,movie,2005,2
tt0408203,comedia,Le souffleur,movie,2005,3
tt0408318,comedia,Voksne mennesker,movie,2006,4
tt0408302,comedia,Knetter,movie,2005,10
tt0409184,comedia,Les poupées russes,movie,2005,10
tt0409937,comedia,Espace détente,movie,2005,2
tt0408930,comedia,Shi cha qi xiao shi,movie,2005,10
tt0408828,comedia,Guy X,movie,2005,10
tt0409034,comedia,Marilyn Hotchkiss' Ballroom Dancing & Charm School,movie,2006,1
tt0408524,comedia,Bad News Bears,movie,2006,1
tt0409011,comedia,Love Wrecked,movie,2006,6
tt0409032,comedia,Hrubes a Mares jsou kamarádi do deste,movie,2005,10
tt0408961,comedia,Kids in America,movie,2005,10
tt0410400,comedia,On a Clear Day,movie,2006,8
tt0412019,comedia,Broken Flowers,movie,2005,11
tt0411805,comedia,Return of the Living Dead: Necropolis,movie,2006,3
tt0411427,comedia,One Day in Europe,movie,2005,4
tt0410231,comedia,Lily,short,2005,4
tt0410316,comedia,Mi Mejor Enemigo,movie,2005,5
tt0411806,comedia,Return of the Living Dead: Rave to the Grave,movie,2006,8
tt0411195,comedia,Breakfast on Pluto,movie,2006,5
tt0412298,comedia,Tout pour plaire,movie,2005,3
tt0412074,comedia,Winner Takes All,short,2005,3
tt0412032,comedia,Vinnare och förlorare,movie,2005,1
tt0412535,comedia,Brice de Nice,movie,2005,4
tt0412422,comedia,L'antidote,movie,2005,3
tt0412498,comedia,Brutal Incasso,movie,2005,12
tt0413179,comedia,Quartier V.I.P.,movie,2005,5
tt0412922,comedia,Little Manhattan,movie,2006,1
tt0413015,comedia,Mrs. Henderson Presents,movie,2005,11
tt0413356,comedia,"Tennis, Anyone...?",movie,2006,1
tt0413373,comedia,3 Wise Women,movie,2005,8
tt0415981,comedia,Mechtat ne vredno,movie,2005,8
tt0415850,comedia,Hirsiz Var!,movie,2005,2
tt0415978,comedia,Me and You and Everyone We Know,movie,2006,2
tt0414629,comedia,Un truc dans le genre,movie,2005,6
tt0414195,comedia,Kinamand,movie,2005,4
tt0413879,comedia,Cake,movie,2005,12
tt0413509,comedia,Les yeux clairs,movie,2005,4
tt0414796,comedia,37 og et halvt,movie,2005,1
tt0415119,comedia,Life on the Ledge,movie,2005,4
tt0413643,comedia,A la recerca del Grial,movie,2005,4
tt0415042,comedia,Hitters Anonymous,movie,2008,1
tt0415960,comedia,Mama ne goryuy 2,movie,2005,6
tt0413628,comedia,13th Grade,movie,2005,9
tt0413466,comedia,Wassup Rockers,movie,2006,4
tt0416214,comedia,"Semen, una historia de amor",movie,2005,7
tt0414513,comedia,7 días,movie,2005,9
tt0415739,comedia,The Trouble with Dee Dee,movie,2006,
tt0416502,comedia,Barry Dingle,movie,2006,3
tt0416330,comedia,Zovi menya Dzhinn,movie,2005,1
tt0416333,comedia,Akoibon,movie,2005,4
tt0416658,comedia,Crazylove,movie,2006,2
tt0416271,comedia,Tres,movie,2012,
tt0416891,comedia,The Kid & I,movie,2005,12
tt0415679,comedia,Boy Eats Girl,movie,2005,9
tt0416836,comedia,"I Will Avenge You, Iago!",movie,2005,4
tt0416775,comedia,Glass Trap,movie,2005,5
tt0417100,comedia,"Voisins, voisines",movie,2005,7
tt0417459,comedia,Back to Manhattan,movie,2005,6
tt0417001,comedia,Must Love Dogs,movie,2005,11
tt0417736,comedia,Hank Williams First Nation,movie,2005,2
tt0417658,comedia,Factotum,movie,2006,4
tt0417532,comedia,Checking Out,movie,2006,12
tt0417907,comedia,Little Athens,movie,2005,6
tt0418455,comedia,Adams æbler,movie,2007,5
tt0417944,comedia,Manuale d'amore,movie,2007,2
tt0418499,comedia,Beverly Kills,movie,2005,11
tt0417751,comedia,Her Minor Thing,movie,2005,6
tt0418016,comedia,Nochnoy prodavets,movie,2005,1
tt0419658,comedia,A Couple of Days and Nights,movie,2005,10
tt0419099,comedia,Rounding First,movie,2006,
tt0419026,comedia,Partner(s),movie,2005,12
tt0419610,comedia,Hijas de su madre: Las Buenrostro,movie,2006,4
tt0421262,comedia,Treasure n tha Hood,movie,2005,4
tt0420978,comedia,Turning Green,movie,2005,6
tt0420982,comedia,Zhmurki,movie,2005,6
tt0420529,comedia,The Boss,short,2007,6
tt0420941,comedia,El sueño del regreso,movie,2005,12
tt0417930,comedia,Ma quando arrivano le ragazze?,movie,2005,2
tt0418325,comedia,Die Wilden Kerle 2,movie,2005,2
tt0420347,comedia,Idole instantanée,movie,2005,6
tt0418251,comedia,TrashHouse,movie,2005,1
tt0418323,comedia,White Men Can't Rap,movie,2005,6
tt0418239,comedia,Tickets,movie,2006,2
tt0418084,comedia,Mater natura,movie,2006,4
tt0418887,comedia,Mi nismo andjeli 2,movie,2005,1
tt0418872,comedia,Matrimonium,movie,2005,7
tt0419259,comedia,Wannabe,movie,2005,9
tt0418773,comedia,Junebug,movie,2005,9
tt0419416,comedia,Abo Ali,movie,2005,1
tt0419663,comedia,Cruel World,movie,2005,9
tt0419256,comedia,Wah-Wah,movie,2006,6
tt0418873,comedia,Max und Moritz Reloaded,movie,2005,4
tt0419198,comedia,La tigre e la neve,movie,2006,4
tt0421090,comedia,Zerophilia,movie,2005,10
tt0420341,comedia,Zvezde ljubavi,movie,2005,4
tt0421275,comedia,Strange as Angels,movie,2005,7
tt0420555,comedia,Combien tu m'aimes?,movie,2005,10
tt0421528,comedia,20 centímetros,movie,2005,6
tt0421920,comedia,El calentito,movie,2005,6
tt0421994,comedia,Imagine Me & You,movie,2006,5
tt0421229,comedia,Mrs. Palfrey at the Claremont,movie,2008,5
tt0421750,comedia,Blake's Junction 7,short,2005,1
tt0421998,comedia,Como un avión estrellado,movie,2005,10
tt0422015,comedia,Le couperet,movie,2005,12
tt0422093,comedia,Diary of a Mad Black Woman,movie,2005,2
tt0422528,comedia,Sarah Silverman: Jesus Is Magic,movie,2005,12
tt0423238,comedia,Southern Belles,movie,2005,
tt0424025,comedia,David & Layla,movie,2012,2
tt0424287,comedia,The Mostly Unfabulous Social Life of Ethan Green,movie,2005,4
tt0423444,comedia,"Un vrai bonheur, le film",movie,2005,7
tt0424338,comedia,Palais royal!,movie,2005,11
tt0425598,comedia,Dave Chappelle's Block Party,movie,2006,3
tt0423814,comedia,L'amour aux trousses,movie,2005,6
tt0423914,comedia,Zim and Co.,movie,2005,8
tt0425314,comedia,Nynne,movie,2005,10
tt0423409,comedia,A Cock and Bull Story,movie,2006,1
tt0424768,comedia,El Sayed Abo El Araby Wasal,movie,2005,1
tt0424774,comedia,The Adventures of Sharkboy and Lavagirl 3-D,movie,2005,10
tt0423382,comedia,Tjenare kungen,movie,2005,9
tt0423442,comedia,"L'un reste, l'autre part",movie,2005,1
tt0423841,comedia,Au suivant!,movie,2005,7
tt0424297,comedia,NVA,movie,2005,9
tt0424958,comedia,Disaster!,movie,2005,11
tt0423877,comedia,Boudu,movie,2005,3
tt0424918,comedia,Culture Clash in AmeriCCa,movie,2005,3
tt0425426,comedia,Sans Kapiyi Kirinca,movie,2005,1
tt0426459,comedia,Feast,movie,2007,1
tt0424999,comedia,Enfants terribles,movie,2005,10
tt0426452,comedia,The Essence of Irwin,movie,2005,
tt0426615,comedia,In the Mix,movie,2005,11
tt0425333,comedia,Pardon,movie,2005,3
tt0425202,comedia,Almost Heaven,movie,2005,8
tt0136517,comedia,Seven Days of Grace,movie,2006,4
tt0166871,comedia,Viúva Rica Solteira Não Fica,movie,2006,11
tt0197633,comedia,Live Freaky Die Freaky,movie,2006,7
tt0204250,comedia,Death of a Saleswoman,movie,2010,2
tt0244521,comedia,Funny Money,movie,2007,1
tt0270417,comedia,How to Go Out on a Date in Queens,movie,2006,7
tt0275258,comedia,Mothers and Daughters,movie,2006,12
tt0280000,comedia,Ozzie,movie,2006,
tt0284363,comedia,Obsluhoval jsem anglického krále,movie,2007,11
tt0291569,comedia,The Worst Day Ever,movie,2006,9
tt0298337,comedia,Free Jimmy,movie,2010,1
tt0302498,comedia,Raising Flagg,movie,2008,4
tt0308353,comedia,Happily N'Ever After,movie,2007,4
tt0310334,comedia,Waitin' to Live,movie,2006,8
tt0317219,comedia,Cars,movie,2006,6
tt0328179,comedia,Neil's Party,movie,2006,
tt0327084,comedia,Over the Hedge,movie,2006,7
tt0328899,comedia,The Creature of the Sunny Side Up Trailer Park,movie,2006,3
tt0337564,comedia,1972,movie,2006,11
tt0339086,comedia,Goose on the Loose,movie,2011,
tt0339382,comedia,Meteoro,movie,2006,11
tt0344854,comedia,Arthur en de Minimoys,movie,2007,1
tt0354704,comedia,Life on Mars,movie,2006,
tt0354899,comedia,The Science of Sleep,movie,2006,11
tt0356201,comedia,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",movie,2006,10
tt0362058,comedia,The Quest,movie,2006,10
tt0361858,comedia,Lurking in Suburbia,movie,2006,5
tt0361852,comedia,Love Hollywood Style,movie,2006,4
tt0362120,comedia,Scary Movie 4,movie,2006,4
tt0365830,comedia,Tenacious D in The Pick of Destiny,movie,2007,2
tt0364955,comedia,Art School Confidential,movie,2006,5
tt0367027,comedia,Shortbus,movie,2006,10
tt0366548,comedia,Happy Feet,movie,2006,12
tt0368311,comedia,Superhero Excelsior,movie,2006,
tt0368863,comedia,Mi fiesta de casamiento,movie,2006,3
tt0371552,comedia,Astérix et les Vikings,movie,2006,4
tt0371530,comedia,American Scary,movie,2006,10
tt0375785,comedia,Gray Matters,movie,2007,7
tt0377061,comedia,I'll Believe You,movie,2006,11
tt0378761,comedia,Sick Day,short,2006,11
tt0377320,comedia,A-List,movie,2006,4
tt0381053,comedia,The Naked Ape,movie,2006,8
tt0381341,comedia,Kisses and Caroms,movie,2006,8
tt0382222,comedia,The Penalty King,movie,2006,11
tt0381971,comedia,Curious George,movie,2006,7
tt0383216,comedia,The Pink Panther,movie,2006,3
tt0383478,comedia,Love Comes to the Executioner,movie,2006,8
tt0383060,comedia,Zoom,movie,2006,8
tt0384793,comedia,Accepted,movie,2006,8
tt0385206,comedia,Sajtóvadászat,movie,2006,12
tt0385299,comedia,Tug of War,short,2006,11
tt0385880,comedia,Monster House,movie,2006,8
tt0387808,comedia,Idiocracy,movie,2007,1
tt0388288,comedia,My First Wedding,movie,2007,3
tt0390245,comedia,Matti,movie,2006,1
tt0389528,comedia,The West Wittering Affair,movie,2006,5
tt0389860,comedia,Click,movie,2006,10
tt0390528,comedia,Swarm of the Snakehead,movie,2016,7
tt0391229,comedia,I Want Someone to Eat Cheese With,movie,2006,4
tt0393297,comedia,Forget About It,movie,2006,10
tt0393813,comedia,Sportman van de Eeuw,movie,2006,4
tt0393735,comedia,The Shaggy Dog,movie,2006,5
tt0396042,comedia,The Ugly Duckling and Me!,movie,2006,10
tt0395495,comedia,Catch and Release,movie,2007,1
tt0396575,comedia,Egyetleneim,movie,2006,8
tt0397314,comedia,Arizona sur,movie,2007,1
tt0397078,comedia,Just My Luck,movie,2006,7
tt0397660,comedia,Suspiros del corazón,movie,2008,1
tt0397551,comedia,My Bollywood Bride,movie,2007,3
tt0398839,comedia,Cattle Call,movie,2008,5
tt0399110,comedia,Grad Night,movie,2006,9
tt0399497,comedia,Avril,movie,2006,6
tt0400717,comedia,Open Season,movie,2006,10
tt0401711,comedia,"Paris, je t'aime",movie,2007,1
tt0401445,comedia,A Good Year,movie,2006,10
tt0402378,comedia,Comme tout le monde,movie,2006,6
tt0402763,comedia,Americanese,movie,2006,3
tt0403598,comedia,Think Tank,movie,2006,4
tt0405508,comedia,Rang De Basanti,movie,2006,1
tt0405052,comedia,Irish Jam,movie,2006,3
tt0405469,comedia,The Wild,movie,2006,4
tt0405336,comedia,Southland Tales,movie,2007,12
tt0403946,comedia,Cloud 9,movie,2006,5
tt0406850,comedia,The House,movie,2006,4
tt0407038,comedia,Pucked,movie,2006,2
tt0407814,comedia,Full Grown Men,movie,2006,4
tt0408985,comedia,Last Holiday,movie,2006,5
tt0409301,comedia,East Broadway,movie,2006,4
tt0409398,comedia,Prachy delaj cloveka,movie,2006,9
tt0410730,comedia,Taxidermia,movie,2006,10
tt0409043,comedia,Grilled,movie,2006,10
tt0409681,comedia,The Alibi,movie,2006,1
tt0410751,comedia,Thanks to Gravity,movie,2006,6
tt0412297,comedia,29 Reasons to Run,movie,2006,1
tt0412637,comedia,Delirious,movie,2007,5
tt0414853,comedia,Barnyard,movie,2007,2
tt0416111,comedia,Peregon,movie,2006,7
tt0416051,comedia,Mr. Fix It,movie,2006,12
tt0415949,comedia,Keeping Up with the Steins,movie,2006,6
tt0413895,comedia,Charlotte's Web,movie,2006,12
tt0415306,comedia,Talladega Nights: The Ballad of Ricky Bobby,movie,2006,8
tt0416887,comedia,Kalamazoo?,movie,2006,4
tt0416496,comedia,Bandidas,movie,2006,3
tt0417056,comedia,Pledge This!,movie,2007,2
tt0417175,comedia,Succubus,short,2006,5
tt0417547,comedia,Comedy Hell,movie,2006,9
tt0417220,comedia,Unbeatable Harold,movie,2009,6
tt0418206,comedia,The Surfer King,movie,2006,
tt0418115,comedia,Der rote Kakadu,movie,2006,2
tt0418676,comedia,Novel Romance,movie,2009,7
tt0419146,comedia,En soap,movie,2007,1
tt0418765,comedia,"Jeste ziju s vesákem, plácackou a cepicí",movie,2006,1
tt0418823,comedia,The Latin Legends of Comedy,movie,2006,10
tt0417909,comedia,Living the Dream,movie,2006,
tt0420087,comedia,A Prairie Home Companion,movie,2007,2
tt0419058,comedia,Phir Hera Pheri,movie,2006,6
tt0418657,comedia,Goldene Zeiten,movie,2006,1
tt0419749,comedia,Find Me Guilty,movie,2006,3
tt0419396,comedia,"Sexo, amor y otras perversiones",movie,2006,3
tt0420223,comedia,Stranger Than Fiction,movie,2006,11
tt0419946,comedia,The Marine,movie,2006,10
tt0421244,comedia,Screaming Blue Murder,movie,2006,7
tt0421045,comedia,Bickford Shmeckler's Cool Ideas,movie,2008,5
tt0420757,comedia,Man About Town,movie,2006,6
tt0421729,comedia,Big Momma's House 2,movie,2006,2
tt0422366,comedia,The Guatemalan Handshake,movie,2006,1
tt0422401,comedia,Hatchet,movie,2010,4
tt0422861,comedia,The Oh in Ohio,movie,2007,2
tt0425478,comedia,American Blend,movie,2006,3
tt0424095,comedia,Flushed Away,movie,2006,11
tt0424818,comedia,Leabet el hob,movie,2006,10
tt0424345,comedia,Clerks II,movie,2006,10
tt0425253,comedia,Mini's First Time,movie,2006,7
tt0426462,comedia,Fifty Pills,movie,2006,4
tt0425326,comedia,Outsourced,movie,2007,11
tt0425601,comedia,Trailer Park Boys: The Movie,movie,2006,10
tt0424804,comedia,Play It by Ear,movie,2006,5
tt0424993,comedia,Employee of the Month,movie,2007,4
tt0425395,comedia,Relative Strangers,movie,2006,5
tt0427089,comedia,Confetti,movie,2006,5
tt0427229,comedia,Failure to Launch,movie,2006,4
tt0427415,comedia,Just Another Romantic Wrestling Comedy,movie,2007,4
tt0428646,comedia,Hui Buh: Das Schlossgespenst,movie,2006,7
tt0431124,comedia,Hollywood Dreams,movie,2007,5
tt0429727,comedia,Il caimano,movie,2006,7
tt0428446,comedia,The Darwin Awards,movie,2006,7
tt0430589,comedia,Shaadi Karke Phas Gaya Yaar,movie,2006,8
tt0429187,comedia,Toute la beauté du monde,movie,2006,2
tt0430304,comedia,Little Man,movie,2006,7
tt0431461,comedia,Waltzing Anna,movie,2006,8
tt0430559,comedia,Der Räuber Hotzenplotz,movie,2006,3
tt0429591,comedia,Aquamarine,movie,2006,5
tt0430634,comedia,Stick It,movie,2006,4
tt0430552,comedia,Rock House,movie,2006,
tt0430202,comedia,Sandwich,movie,2006,8
tt0429018,comedia,Rabbit Fever,movie,2006,9
tt0430582,comedia,Sejtanov ratnik,movie,2006,4
tt0429589,comedia,The Ant Bully,movie,2006,9
tt0431287,comedia,Nitro,movie,2006,5
tt0432288,comedia,Finding Preet,movie,2006,12
tt0432318,comedia,Live Free or Die,movie,2006,3
tt0431841,comedia,Jak se krotí krokodýli,movie,2006,1
tt0430779,comedia,Everyone's Hero,movie,2006,9
tt0433412,comedia,Material Girls,movie,2006,8
tt0433549,comedia,El don de la duda,movie,2006,4
tt0433988,comedia,Dios los junta y ellos se separan,movie,2006,12
tt0433451,comedia,Shut Up and Shoot!,movie,2006,6
tt0436331,comedia,Friends with Money,movie,2006,9
tt0434139,comedia,The Last Kiss,movie,2006,9
tt0435794,comedia,Beur blanc rouge,movie,2006,5
tt0436200,comedia,Creatures from the Pink Lagoon,movie,2006,
tt0435706,comedia,Nina's Heavenly Delights,movie,2006,9
tt0436717,comedia,Return of the Jackalope,movie,2006,4
tt0437171,comedia,East Side Story,movie,2006,6
tt0437777,comedia,Something New,movie,2006,2
tt0439752,comedia,Pacala se întoarce,movie,2006,6
tt0437857,comedia,Behind the Mask: The Rise of Leslie Vernon,movie,2007,4
tt0437863,comedia,The Benchwarmers,movie,2006,4
tt0439848,comedia,These Foolish Things,movie,2021,12
tt0439179,comedia,Fat Girls,movie,2006,4
tt0441507,comedia,Snuppet,movie,2006,9
tt0438097,comedia,Ice Age: The Meltdown,movie,2006,3
tt0439654,comedia,Jopog manura 3,movie,2006,12
tt0438916,comedia,Irma Vap: O Retorno,movie,2006,4
tt0441748,comedia,Cyxork 7,movie,2006,2
tt0439815,comedia,Slither,movie,2006,6
tt0439289,comedia,Running with Scissors,movie,2006,10
tt0441762,comedia,Ein Freund von mir,movie,2006,10
tt0441633,comedia,Riisuttu mies,movie,2006,9
tt0440992,comedia,American Stag,movie,2006,1
tt0441909,comedia,Volver,movie,2006,8
tt0442207,comedia,Enfermés dehors,movie,2006,4
tt0444628,comedia,Fay Grim,movie,2007,9
tt0444112,comedia,Fauteuils d'orchestre,movie,2006,2
tt0443455,comedia,Brand Upon the Brain! A Remembrance in 12 Chapters,movie,2008,9
tt0444519,comedia,Un ticket pour l'espace,movie,2006,1
tt0443512,comedia,Forgiving the Franklins,movie,2006,1
tt0443441,comedia,The Beach Party at the Threshold of Hell,movie,2006,
tt0443501,comedia,Expiration Date,movie,2006,4
tt0445609,comedia,One Last Dance,movie,2007,1
tt0443651,comedia,Splinter,movie,2007,
tt0443431,comedia,Another Gay Movie,movie,2007,5
tt0447249,comedia,Leiutajateküla Lotte,movie,2006,10
tt0443644,comedia,Slippery Slope,movie,2006,
tt0443453,comedia,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,movie,2006,11
tt0443629,comedia,Scorpius Gigantus,movie,2006,7
tt0447383,comedia,Ruudi,movie,2006,2
tt0446687,comedia,Driving Lessons,movie,2006,7
tt0445035,comedia,Nail Polish,movie,2006,
tt0447999,comedia,Hot Tamale,movie,2006,4
tt0448166,comedia,Two Weeks,movie,2006,10
tt0449303,comedia,Kráska v nesnázích,movie,2006,9
tt0445800,comedia,Les bronzés 3: amis pour la vie,movie,2006,2
tt0448076,comedia,Bye Bye Harry!,movie,2006,2
tt0448239,comedia,Offset,movie,2006,11
tt0448001,comedia,Alien Incursion,movie,2006,7
tt0450784,comedia,L'homme qui rêvait d'un enfant,movie,2007,3
tt0450972,comedia,As You Like It,movie,2007,9
tt0450843,comedia,Sheitan,movie,2006,2
tt0448245,comedia,Quatre étoiles,movie,2006,5
tt0449851,comedia,La doublure,movie,2006,3
tt0448927,comedia,Se Eu Fosse Você,movie,2006,1
tt0448909,comedia,Kummelin Jackpot,movie,2006,2
tt0449089,comedia,RV,movie,2006,4
tt0449003,comedia,Dead Long Enough,movie,2006,12
tt0450586,comedia,Call Me Agostino,movie,2006,7
tt0449031,comedia,Halal Harry,movie,2006,9
tt0449059,comedia,Little Miss Sunshine,movie,2006,10
tt0451166,comedia,Premium,movie,2006,3
tt0449570,comedia,Buddha Wild: Monk in a Hut,movie,2006,12
tt0450506,comedia,Suburban Mayhem,movie,2006,10
tt0451284,comedia,"Young, Single & Angry",movie,2006,1
tt0450615,comedia,L'entente cordiale,movie,2006,6
tt0450440,comedia,Ik omhels je met 1000 armen,movie,2006,3
tt0451264,comedia,The Waiters,movie,2006,6
tt0452634,comedia,In a Day,movie,2007,5
tt0452706,comedia,Who Made the Potatoe Salad?,movie,2006,11
tt0454945,comedia,She's the Man,movie,2006,7
tt0452685,comedia,Sex & Sushi,movie,2006,4
tt0452681,comedia,The Santa Clause 3: The Escape Clause,movie,2006,11
tt0452633,comedia,Komm näher,movie,2006,3
tt0452866,comedia,Studs,movie,2006,3
tt0452345,comedia,No. 2,movie,2006,2
tt0452643,comedia,Love and Other Disasters,movie,2007,4
tt0452594,comedia,The Break-Up,movie,2006,6
tt0452971,comedia,Azuloscurocasinegro,movie,2007,5
tt0455362,comedia,The Breed,movie,2007,10
tt0455400,comedia,Comeback Season,movie,2007,8
tt0453457,comedia,Call It Fiction,short,2006,
tt0454482,comedia,January 2nd,movie,2008,4
tt0453453,comedia,Beer League,movie,2006,9
tt0455958,comedia,The Groomsmen,movie,2006,9
tt0455841,comedia,Ways of the Flesh,movie,2011,1
tt0453494,comedia,Hoot,movie,2006,5
tt0456144,comedia,Lage Raho Munna Bhai,movie,2006,9
tt0455612,comedia,Madea's Family Reunion,movie,2006,2
tt0455093,comedia,Célibataires,movie,2006,3
tt0456513,comedia,Locos por el sexo,movie,2006,8
tt0455671,comedia,Outside Sales,movie,2006,3
tt0456467,comedia,Un mundo maravilloso,movie,2006,3
tt0456123,comedia,Dikkenek,movie,2006,6
tt0455988,comedia,The Elder Son,movie,2009,3
tt0456481,comedia,Jaan-E-Mann: Let's Fall in Love... Again,movie,2006,10
tt0456554,comedia,Grandma's Boy,movie,2006,1
tt0454084,comedia,Blind Dating,movie,2007,4
tt0456070,comedia,Incontrôlable,movie,2006,2
tt0454987,comedia,Let's Go to Prison,movie,2006,11
tt0456698,comedia,Va a ser que nadie es perfecto,movie,2006,10
tt0455499,comedia,Garfield 2,movie,2006,8
tt0454457,comedia,Frostbiten,movie,2006,2
tt0456014,comedia,Surf School,movie,2006,9
tt0457303,comedia,Church Ball,movie,2006,3
tt0457510,comedia,Nacho Libre,movie,2007,1
tt0455967,comedia,John Tucker Must Die,movie,2006,7
tt0457342,comedia,Evil Behind You,movie,2006,10
tt0458076,comedia,El ratón Pérez,movie,2006,7
tt0458352,comedia,The Devil Wears Prada,movie,2006,10
tt0458449,comedia,The Other Half,movie,2006,5
tt0458017,comedia,Mixed Doubles,movie,2006,2
tt0457279,comedia,Are You Ready for Love?,movie,2008,
tt0458509,comedia,Turn Left,movie,2006,6
tt0457513,comedia,Scoop,movie,2006,10
tt0457807,comedia,El boquete,movie,2006,3
tt0457939,comedia,The Holiday,movie,2006,12
tt0458229,comedia,Marta's Sex Tape,movie,2006,6
tt0458326,comedia,Atina & Herakles,movie,2006,1
tt0457572,comedia,Fido,movie,2007,3
tt0458364,comedia,Fast Track,movie,2007,5
